order_id,product_id,add_to_cart_order,reordered
1648965,46346,7,1
1649249,31720,1,1
1649249,49235,2,0
1649249,31605,3,1
1649249,36029,4,0
1649249,43129,5,0
1649249,27093,6,0
1654875,31717,1,0
1654875,27521,2,0
1654875,47560,3,0
1654875,27966,4,0
1654875,39275,5,0
1654875,28435,6,0
1654875,21903,7,0
1654875,32655,8,0
1656765,49054,1,0
1656765,16221,2,0
1656765,19660,3,0
1656765,28647,4,0
1656765,25952,5,0
1656765,20031,6,0
1656765,31553,7,0
1656765,23803,8,0
1656765,45862,9,0
1657089,29071,1,1
1657089,21267,2,1
1657089,21903,3,1
1657089,45,4,1
1657089,26369,5,1
1657089,42028,6,1
1657089,79,7,1
1657089,8424,8,0
1657089,26882,9,0
1657089,4274,10,1
1657089,36275,11,1
1657089,260,12,0
1657641,43662,1,1
1657641,35855,2,0
1657641,5621,3,0
1657641,33000,4,0
1657641,34012,5,0
1657641,24940,6,0
1657641,4455,7,1
1657641,23909,8,0
1657641,45007,9,1
1657641,43999,10,1
1657641,21616,11,0
1657641,46979,12,0
1657641,8057,13,1
1657641,33731,14,0
1657641,41238,15,0
1658862,31720,1,1
1658862,31605,2,1
1658862,13431,3,0
1658862,34243,4,0
1659155,25718,1,1
1659155,33736,2,1
1659155,9604,3,1
1659155,5073,4,1
1659155,20947,5,1
1659155,41063,6,1
1659155,23291,7,1
1659155,35633,8,1
1659155,33929,9,1
1659155,47491,10,1
1659155,7929,11,1
1660930,9387,1,1
1660930,42625,2,1
1660930,19068,3,1
1660930,41787,4,0
1660930,28204,5,1
1660930,4564,6,0
1660930,32446,7,1
1660930,25931,8,1
1660930,46226,9,0
1660930,49683,10,1
1660930,546,11,0
1660930,31717,12,0
1662354,30776,1,0
1662354,9604,2,0
1662354,6287,3,0
1662354,20947,4,0
1662354,48559,5,0
1662354,36929,6,0
1666812,24721,1,1
1666812,2966,2,1
1666812,23291,3,1
1666812,1194,4,1
1666812,43406,5,0
1666812,11193,6,0
1666830,1940,1,0
1666830,43616,2,0
1666830,27344,3,0
1666830,12745,4,0
1666830,10768,5,0
1666830,17553,6,0
1666830,11737,7,0
1666830,37947,8,0
1666830,21267,9,0
1671477,37033,1,1
1671477,34946,2,1
1671477,16568,3,0
1671477,11361,4,1
1671477,30849,5,1
1671477,8153,6,1
1671477,18598,7,1
1671477,24852,8,1
1671477,22935,9,1
1671477,5025,10,1
1671477,43565,11,0
1671477,14197,12,0
1671477,21938,13,0
1671993,48857,1,0
1671993,27241,2,0
1671993,10814,3,0
1671993,46709,4,0
1671993,12124,5,0
1672315,5973,1,1
1672315,20114,2,1
1672315,19057,3,1
1672315,5876,4,1
1672315,432,5,1
1672315,39928,6,1
1672315,21137,7,1
1672315,34262,8,1
1672315,26209,9,1
1672315,46667,10,1
1672315,24964,11,1
1672315,47610,12,1
1672315,28465,13,1
1672315,26319,14,1
1672315,29265,15,1
1672315,28420,16,1
1672315,21938,17,1
1672315,29009,18,0
1672315,36865,19,1
1672315,1000,20,1
1672315,49383,21,1
1672315,47209,22,1
1672315,19894,23,1
1673511,47144,1,0
1673511,5322,2,0
1673511,17224,3,0
1673511,38656,4,0
1673511,21376,5,0
1673511,48210,6,0
1673511,5907,7,0
1673511,14553,8,0
1673511,47553,9,0
1673511,22124,10,0
1673511,19156,11,0
1673511,1559,12,0
1673511,47766,13,1
1673791,18370,1,0
1673791,43789,2,1
1673791,31528,3,0
1674773,36872,1,1
1674773,9337,2,1
1674773,49111,3,1
1674773,39639,4,1
1674773,28841,5,0
1674773,22031,6,0
1674773,21903,7,1
1674773,10711,8,0
1674773,5373,9,0
1674773,44912,10,0
1674773,42421,11,0
1674773,48123,12,1
1674773,2825,13,1
1674773,5612,14,1
1674891,23729,1,1
1674891,15902,2,0
1674891,14788,3,1
1674891,10151,4,1
1675251,44479,1,1
1675251,2517,2,1
1675251,40199,3,1
1675251,18465,4,1
1675251,18594,5,1
1675251,22993,6,1
1675251,47630,7,0
1675251,22825,8,0
1677021,4658,1,1
1677021,7413,2,1
1677021,39491,3,1
1677021,13740,4,1
1677021,23029,5,1
1677021,18175,6,1
1677021,47672,7,1
1677021,43352,8,0
1677021,1244,9,0
1677021,49235,10,0
1680554,12341,1,1
1680554,10441,2,1
1680554,14309,3,1
1680554,7987,4,0
1680569,46149,1,1
1680569,196,2,1
1680569,31759,3,1
1681401,7350,1,1
1681401,18534,2,0
1681401,17762,3,1
1681401,42356,4,0
1681401,16797,5,0
1681401,6334,6,0
1681401,6212,7,0
1681401,30992,8,0
1681401,8730,9,0
1681401,10300,10,0
1681401,15925,11,0
1681401,21187,12,0
1681401,25307,13,0
1681401,20215,14,0
1681401,15125,15,0
1682003,26346,1,0
1682003,21137,2,1
1682003,42803,3,1
1682591,43693,1,1
1682591,23909,2,1
1682591,27582,3,1
1683378,7350,1,1
1683378,18534,2,1
1683378,17762,3,1
1683378,16797,4,1
1683378,38618,5,1
1683909,47766,1,1
1683909,38231,2,1
1683909,6638,3,1
1683909,29675,4,1
1683909,12023,5,1
1683909,30953,6,1
1684010,31022,1,0
1684209,31651,1,1
1684209,32303,2,1
1684209,41787,3,1
1684209,3798,4,1
1684209,19691,5,1
1686324,44106,1,1
1686324,30356,2,1
1686324,23665,3,1
1686324,46735,4,1
1686324,32165,5,1
1686324,4210,6,1
1686324,36259,7,0
1686324,470,8,1
1686324,32067,9,0
1686324,24289,10,0
1686324,44929,11,0
1686324,10695,12,0
1686324,4926,13,0
1686324,44041,14,0
1686324,39735,15,0
1686324,35864,16,0
1686324,6340,17,1
1686324,27071,18,0
1686324,37066,19,0
1686324,45185,20,0
1686324,2668,21,0
1686324,35727,22,0
1686324,14903,23,0
1686324,22740,24,1
1686324,4235,25,1
1686324,44199,26,1
1686324,1360,27,1
1686324,45748,28,1
1686324,40627,29,1
1686324,43655,30,1
1686324,48459,31,1
1686324,32768,32,1
1686324,19003,33,0
1686324,12339,34,1
1686324,25854,35,0
1686324,2543,36,0
1686324,16890,37,1
1686324,47006,38,1
1686324,13733,39,1
1686324,4425,40,1
1686324,37250,41,1
1686324,2651,42,0
1686324,44904,43,1
1686324,21659,44,0
1686324,41273,45,1
1686324,30845,46,1
1686324,8914,47,0
1686324,43872,48,1
1688165,28699,1,0
1688165,45763,2,0
1688165,48697,3,0
1688165,35887,4,0
1688165,37718,5,0
1688165,38544,6,0
1688165,4962,7,0
1688165,31915,8,0
1691300,14947,1,1
1691300,27509,2,1
1691300,21709,3,1
1691300,31343,4,1
1691300,13712,5,1
1691300,32655,6,1
1691300,3469,7,0
1691300,26133,8,1
1691300,26738,9,0
1691300,10814,10,1
1691300,29987,11,0
1691300,18908,12,0
1691300,14462,13,0
1691859,11131,1,0
1691859,40348,2,0
1691859,39545,3,0
1691859,23803,4,1
1691859,29509,5,1
1691859,17556,6,0
1691859,44212,7,1
1691859,22849,8,0
1691859,29382,9,0
1691859,2927,10,0
1691859,14875,11,0
1691859,32428,12,0
1691859,35264,13,0
1691859,40286,14,0
1691859,1958,15,0
1691859,32115,16,1
1691859,48572,17,0
1691859,12358,18,0
1691859,8744,19,0
1691859,40478,20,0
1691859,9774,21,0
1691859,12448,22,0
1691859,5782,23,0
1693622,44303,1,0
1693622,12023,2,1
1693622,2966,3,1
1693622,21903,4,0
1693622,17794,5,0
1693622,16521,6,1
1693622,16349,7,0
1693622,17526,8,0
1693622,16321,9,0
1693622,8667,10,0
1693622,13176,11,1
1693622,39984,12,0
1693622,43789,13,0
1693622,31506,14,0
1693622,39452,15,0
1693622,40377,16,0
1695742,47272,1,0
1695742,29993,2,0
1695742,21137,3,0
1695742,13802,4,0
1695742,37999,5,1
1695742,14332,6,1
1695742,37602,7,1
1695742,6361,8,1
1695742,31683,9,1
1695742,17638,10,1
1695742,40852,11,1
1695742,27690,12,1
1695742,13198,13,1
1695742,43967,14,1
1695742,42803,15,1
1695742,19678,16,1
1699547,32566,1,1
1699547,48857,2,1
1699547,47209,3,1
1699547,13176,4,1
1699547,46906,5,1
1699547,27966,6,1
1699547,117,7,1
1699547,8277,8,1
1699547,14477,9,1
1699547,41844,10,1
1699547,45767,11,1
1699547,34270,12,1
1699547,3957,13,1
1699547,28666,14,0
1699547,12124,15,1
1700318,27726,1,1
1700318,7393,2,1
1700318,35199,3,1
1700318,10374,4,1
1700318,25495,5,1
1700318,29805,6,1
1700318,33894,7,1
1700318,13740,8,1
1700318,36058,9,1
1700318,4562,10,1
1700318,5194,11,1
1700318,21372,12,1
1700318,26038,13,1
1700318,49235,14,1
1700318,16494,15,1
1700318,23451,16,0
1700318,7222,17,0
1700318,9411,18,0
1700318,25513,19,0
1700318,32455,20,1
1700318,7930,21,0
1700318,34386,22,0
1700318,18927,23,1
1700665,39928,1,1
1700665,24852,2,1
1700665,33787,3,1
1700665,260,4,1
1700665,4957,5,1
1700665,24221,6,1
1700665,40571,7,1
1700665,44765,8,1
1700665,38689,9,1
1700665,43961,10,1
1700665,49175,11,0
1700665,35108,12,0
1700665,16145,13,0
1700665,42824,14,0
1700665,29127,15,1
1700665,27966,16,1
1700665,27156,17,1
1700665,21116,18,0
1703258,38200,1,0
1703258,19173,2,0
1703258,47209,3,1
1703258,42585,4,0
1703258,45322,5,1
1703258,33135,6,1
1703258,27122,7,1
1703258,25272,8,0
1703258,22825,9,0
1703258,33443,10,0
1703258,35898,11,0
1703258,17461,12,0
1703258,13212,13,0
1703258,17795,14,0
1703258,1556,15,0
1703303,2611,1,0
1703303,7751,2,1
1703303,11076,3,1
1703303,37029,4,1
1703303,36872,5,1
1703303,49111,6,1
1703303,33572,7,1
1703303,23986,8,1
1703303,6532,9,0
1703303,5606,10,1
1703303,34570,11,0
1703303,30463,12,1
1703303,10831,13,1
1703303,5612,14,1
1703303,26790,15,1
1703303,47521,16,1
1703303,15143,17,1
1703303,21137,18,1
1703303,48335,19,1
1703303,10840,20,1
1703303,19821,21,1
1708250,40174,1,1
1708250,44142,2,1
1708250,6141,3,0
1708250,5750,4,0
1708250,11182,5,0
1708250,15290,6,0
1708250,21938,7,0
1708250,43768,8,0
1709286,49478,1,0
1709286,39275,2,0
1709286,39097,3,0
1709286,20168,4,0
1709286,9637,5,1
1709286,28696,6,0
1709286,49215,7,1
1709286,35221,8,0
1709286,4793,9,0
1709286,17758,10,0
1709286,18523,11,0
1709286,40571,12,0
1709286,7781,13,1
1709286,43692,14,0
1709286,35629,15,0
1709286,43713,16,0
1709286,13629,17,1
1709286,43504,18,0
1709286,21927,19,1
1709286,43789,20,0
1709286,578,21,0
1712459,10831,1,1
1712459,21137,2,1
1712459,30463,3,1
1712459,5612,4,1
1712459,49111,5,1
1712459,35628,6,1
1712459,7014,7,0
1712459,39275,8,0
1712459,33572,9,1
1713067,39108,1,1
1713067,14947,2,1
1713067,13802,3,0
1713067,44142,4,0
1713067,9584,5,0
1713067,7898,6,0
1713067,43860,7,0
1713067,24563,8,0
1713067,13869,9,0
1713067,47333,10,0
1713067,44640,11,0
1713067,692,12,0
1713067,37374,13,0
1713067,20114,14,0
1713067,28842,15,0
1713067,25588,16,0
1713067,39408,17,0
1713067,47086,18,0
1713067,18599,19,0
1713067,14161,20,0
1713067,49381,21,0
1713067,46260,22,1
1714411,42445,1,1
1714411,42701,2,0
1714411,44397,3,0
1714411,3884,4,1
1714411,26032,5,0
1714411,24852,6,1
1714411,22935,7,0
1714411,49683,8,1
1716848,44375,1,1
1716848,48988,2,1
1716848,35221,3,0
1716848,23729,4,1
1717913,10814,1,1
1717913,23375,2,0
1717913,21903,3,1
1718559,32792,1,1
1718559,24852,2,1
1718559,12000,3,1
1718559,21376,4,1
1718559,2002,5,1
1718559,7781,6,1
1718559,13742,7,0
1718559,18961,8,0
1718559,15841,9,0
1718559,33754,10,1
1718559,22124,11,1
1718559,19156,12,1
1718559,1559,13,1
1718559,13351,14,0
1718559,18523,15,1
1718559,17872,16,1
1718559,5450,17,0
1718559,22474,18,1
1718559,48099,19,0
1718559,49273,20,0
1718559,47792,21,0
1718559,45613,22,1
1718559,9124,23,0
1718559,22559,24,0
1718559,33957,25,0
1718559,27737,26,0
1719551,7350,1,1
1719551,47141,2,1
1719551,18534,3,1
1719551,17762,4,1
1719551,5128,5,1
1719551,25464,6,0
1719551,14146,7,1
1719551,2927,8,1
1719560,12145,1,1
1719560,23054,2,1
1719560,47977,3,1
1723781,13176,1,1
1723781,6184,2,1
1723781,10310,3,0
1723781,130,4,0
1725511,27845,1,1
1725511,24852,2,1
1725511,49235,3,1
1725709,29447,1,1
1725709,44624,2,1
1725709,34688,3,1
1725709,26620,4,1
1725709,30450,5,0
1725709,29820,6,1
1726235,45646,1,1
1726235,7010,2,1
1726235,4576,3,1
1726235,11076,4,1
1726235,2086,5,1
1726235,38476,6,1
1726235,33572,7,1
1726235,23986,8,1
1726235,10831,9,1
1726235,26790,10,1
1726235,48335,11,1
1726905,3896,1,1
1726905,47766,2,1
1726905,48595,3,1
1726905,34448,4,1
1726905,14633,5,0
1726905,12576,6,0
1726905,49520,7,1
1726905,27737,8,0
1726905,18465,9,0
1726905,1158,10,1
1727614,17794,1,1
1727614,28278,2,1
1727614,26369,3,1
1727614,26209,4,0
1727614,33232,5,0
1727614,14010,6,0
1727614,36994,7,0
1727614,37220,8,0
1727614,13431,9,0
1727614,5020,10,0
1727614,23579,11,0
1727614,30489,12,0
1730857,40706,1,0
1730857,41950,2,0
1730857,44359,3,1
1730857,14992,4,1
1730857,31553,5,0
1730857,47766,6,1
1730857,37646,7,0
1730857,47626,8,0
1730857,11777,9,0
1730857,39928,10,0
1730857,24852,11,0
1730857,42265,12,0
1730857,44910,13,1
1730857,48736,14,0
1730857,21903,15,0
1730857,19934,16,0
1730857,18594,17,0
1730857,33731,18,0
1730857,6348,19,0
1730857,5612,20,1
1730857,1890,21,1
1730857,42736,22,0
1730857,48310,23,0
1730857,18382,24,0
1730857,23959,25,0
1730857,12276,26,0
1730857,17874,27,0
1730857,38601,28,0
1730857,40614,29,0
1730857,20767,30,0
1730857,47591,31,0
1730857,18985,32,0
1730857,6046,33,0
1730857,36117,34,0
1730857,40251,35,0
1730857,31727,36,0
1730857,4487,37,0
1730857,21560,38,0
1730857,7835,39,0
1730857,29277,40,0
1730857,33206,41,0
1730857,25489,42,0
1730857,1556,43,0
1730857,26242,44,0
1730857,29473,45,0
1730857,23801,46,0
1730857,6101,47,0
1730857,28915,48,0
1730857,44268,49,0
1730857,25767,50,0
1730857,26177,51,0
1730857,31015,52,0
1730857,48166,53,0
1730857,6593,54,0
1730857,160,55,0
1730857,40627,56,0
1731306,34458,1,0
1731306,49235,2,1
1731306,7969,3,0
1731306,43504,4,0
1731306,37687,5,1
1731306,2748,6,1
1731306,7948,7,0
1731306,15479,8,0
1731306,43086,9,0
1731306,44661,10,0
1731306,11896,11,0
1731306,30327,12,0
1731306,41658,13,1
1731306,22908,14,0
1731306,19173,15,0
1731306,47209,16,1
1731306,30391,17,0
1731306,24373,18,0
1731500,12341,1,1
1735495,22275,1,0
1735495,23729,2,1
1735495,48988,3,1
1735495,24810,4,0
1735495,15618,5,0
1735495,4006,6,0
1735495,15902,7,1
1736749,8518,1,1
1736749,12395,2,1
1736749,18090,3,0
1736749,10305,4,0
1736749,17794,5,1
1736749,41065,6,1
1736749,45007,7,1
1736749,21616,8,0
1736749,26369,9,1
1737705,7350,1,0
1737705,47141,2,0
1737705,17762,3,0
1738718,46149,1,1
1738718,196,2,1
1738718,15164,3,1
1738766,33731,1,1
1738766,40604,2,1
1738766,17948,3,1
1738766,24082,4,0
1738766,43014,5,0
1738766,31717,6,1
1738766,7156,7,0
1738766,26894,8,1
1738766,10017,9,1
1738766,18027,10,0
1738766,27695,11,1
1738766,6740,12,0
1738766,47209,13,1
1738766,35951,14,1
1738766,22935,15,1
1740853,28204,1,0
1740853,31528,2,0
1740853,27086,3,0
1740853,45200,4,1
1740853,45007,5,1
1740853,13932,6,1
1740853,24852,7,1
1743175,18281,1,1
1743175,594,2,0
1743175,47738,3,0
1743175,23909,4,0
1743175,13249,5,0
1743688,12023,1,1
1743688,11913,2,1
1743688,47766,3,1
1743975,37145,1,0
1743975,28199,2,1
1743975,47144,3,1
1743975,34355,4,0
1743975,25400,5,0
1743975,22667,6,0
1743975,34229,7,0
1743975,9327,8,0
1743975,24890,9,0
1743975,3808,10,0
1743975,45664,11,0
1743975,18557,12,0
1745578,43262,1,0
1745578,48246,2,0
1745578,49023,3,0
1745578,6669,4,0
1745578,33198,5,0
1746076,26620,1,1
1746076,41950,2,1
1746076,37208,3,0
1746076,12674,4,0
1746076,31287,5,0
1746076,14429,6,0
1746076,36550,7,1
1746076,33884,8,0
1746076,29820,9,1
1746076,2855,10,0
1746076,37792,11,1
1747812,27726,1,1
1747812,10374,2,1
1747812,7393,3,1
1747812,25495,4,1
1747812,35199,5,1
1747812,36058,6,1
1747812,36126,7,1
1747812,30620,8,1
1747812,26038,9,1
1747812,16797,10,0
1747812,13841,11,1
1747819,48287,1,0
1747819,45007,2,0
1747819,27521,3,0
1747819,2295,4,0
1747819,21137,5,0
1747819,47766,6,0
1747819,16830,7,0
1747819,36944,8,0
1747819,40268,9,0
1747819,34110,10,0
1748639,39170,1,1
1748639,49615,2,1
1748639,19541,3,1
1748639,48800,4,1
1748639,35507,5,1
1748639,6128,6,1
1748639,20305,7,1
1748639,35385,8,1
1748639,39803,9,1
1748639,1330,10,1
1748639,31608,11,1
1748639,42551,12,1
1748639,21410,13,0
1748639,37645,14,0
1748639,33945,15,0
1748639,8806,16,1
1751600,21903,1,1
1751600,27521,2,0
1751600,28204,3,1
1751600,12099,4,0
1751600,27104,5,0
1751600,22825,6,1
1751600,45007,7,1
1751600,41065,8,1
1751717,49496,1,0
1751717,12218,2,1
1751717,15902,3,1
1751717,23296,4,1
1751717,42372,5,1
1751717,4920,6,1
1751717,100,7,1
1751717,22476,8,0
1751717,29487,9,0
1751717,31960,10,0
1751717,28634,11,0
1751717,45290,12,0
1755775,46654,1,1
1755775,7740,2,0
1755775,44728,3,1
1755775,12673,4,0
1755869,30949,1,1
1755869,12384,2,1
1755869,40723,3,1
1755869,8153,4,1
1755869,49674,5,0
1755869,24925,6,0
1755869,18465,7,1
1755869,11408,8,1
1755869,30480,9,0
1755869,46522,10,0
1755869,8955,11,0
1755869,48364,12,1
1755869,45007,13,1
1755869,24184,14,1
1755869,7461,15,0
1757094,27435,1,1
1757094,4210,2,1
1757094,27086,3,1
1757094,5652,4,1
1757094,25134,5,0
1757937,44910,1,1
1757937,47766,2,1
1757937,45007,3,1
1757937,37011,4,1
1757937,19057,5,1
1759549,22217,1,0
1759549,32426,2,0
1759549,28568,3,0
1759549,47911,4,0
1759549,26313,5,0
1759549,19385,6,0
1759549,4477,7,0
1759549,27219,8,0
1759549,29721,9,0
1759549,38481,10,0
1759549,24118,11,0
1759549,38567,12,0
1759549,26638,13,0
1759549,14804,14,0
1759549,4025,15,0
1763414,34213,1,1
1763414,34217,2,0
1763414,42450,3,1
1763414,45613,4,0
1763414,31883,5,1
1763414,6750,6,1
1763414,2435,7,1
1763414,49273,8,1
1763414,10662,9,1
1763414,47223,10,1
1763414,33636,11,1
1763414,34574,12,1
1763414,28380,13,0
1763414,45681,14,0
1764004,31506,1,0
1764004,21903,2,0
1764004,11512,3,1
1764004,8277,4,0
1764004,27744,5,1
1764004,5876,6,1
1764004,42445,7,1
1764004,25598,8,1
1764004,21137,9,1
1764004,13176,10,1
1764004,47672,11,1
1764004,18288,12,1
1764004,24964,13,1
1765409,32566,1,1
1765409,40865,2,0
1765409,16419,3,0
1765409,46175,4,0
1765409,49573,5,0
1765456,23909,1,1
1765587,15164,1,1
1765587,46149,2,1
1765587,196,3,1
1765618,25464,1,1
1765618,42117,2,0
1765618,12615,3,0
1765618,19488,4,0
1765618,18482,5,0
1766930,13176,1,1
1766930,32655,2,1
1766930,22935,3,1
1766930,21903,4,1
1766930,4217,5,0
1770829,45918,1,0
1770829,28553,2,0
1770829,21137,3,0
1770829,27966,4,1
1770829,47526,5,1
1770829,9515,6,1
1770829,13409,7,1
1770829,1468,8,1
1770829,11182,9,0
1770829,36867,10,1
1770829,46802,11,1
1770829,34466,12,1
1771198,4957,1,1
1771198,35633,2,1
1771198,6508,3,1
1771198,23291,4,1
1771198,93,5,0
1771198,41063,6,0
1771198,44786,7,0
1771198,13269,8,0
1771198,48747,9,1
1771198,33929,10,1
1771198,16290,11,0
1771198,4125,12,0
1771198,32792,13,0
1771198,33736,14,1
1771198,33754,15,0
1772177,27104,1,0
1772177,39408,2,1
1772177,43961,3,1
1772177,21019,4,1
1774680,27750,1,1
1774680,39238,2,1
1774680,24789,3,1
1774680,41621,4,1
1774680,17915,5,1
1775331,42828,1,1
1775331,41896,2,1
1775331,35163,3,1
1775331,40706,4,0
1776217,9387,1,1
1776217,31915,2,1
1776217,25623,3,0
1776217,13380,4,0
1776217,2962,5,0
1776217,6348,6,0
1776217,2855,7,1
1776467,23729,1,1
1776467,48988,2,1
1776467,31387,3,1
1779324,47141,1,1
1779324,33198,2,1
1779324,15424,3,1
1779324,45188,4,0
1779324,43227,5,1
1779324,32712,6,0
1779324,3260,7,0
1782508,23032,1,0
1782508,35510,2,0
1782508,21513,3,1
1783260,22035,1,1
1783260,13176,2,0
1783260,28058,3,1
1783260,40604,4,0
1783260,49131,5,0
1783994,40587,1,1
1783994,24385,2,1
1783994,18465,3,1
1783994,6104,4,0
1783994,13252,5,0
1783994,43713,6,1
1783994,13176,7,0
1783994,28204,8,1
1783994,49191,9,1
1783994,21903,10,1
1785347,30696,1,1
1785347,28058,2,1
1785347,49543,3,1
1785347,27676,4,0
1785347,29140,5,1
1785347,49615,6,1
1785787,26217,1,1
1785787,30160,2,0
1787495,2086,1,1
1787495,21910,2,1
1787495,27845,3,1
1787495,33754,4,1
1787495,4957,5,1
1787495,40571,6,1
1787495,14917,7,1
1787495,11925,8,1
1787495,22035,9,1
1787495,43165,10,1
1787495,21903,11,1
1787495,3988,12,1
1787495,21043,13,0
1787495,25346,14,0
1787495,42659,15,0
1787495,31477,16,0
1787495,38730,17,0
1787495,24518,18,0
1787495,46979,19,1
1787495,16185,20,1
1787495,32508,21,1
1787495,33788,22,0
1787495,28849,23,1
1787495,20114,24,1
1787495,24184,25,1
1787495,42701,26,1
1787495,34466,27,1
1787495,17461,28,1
1787495,24964,29,1
1787495,17794,30,1
1787495,38383,31,0
1787495,1000,32,0
1789302,27435,1,1
1789302,27086,2,1
1789302,4210,3,1
1789302,43086,4,1
1789302,34382,5,0
1789302,41926,6,0
1789302,14197,7,0
1789302,42248,8,1
1791727,27881,1,0
1791727,30510,2,0
1791727,19240,3,0
1791727,27555,4,0
1791727,31114,5,0
1791727,49,6,0
1791727,46667,7,0
1792521,15359,1,0
1792521,31268,2,0
1792521,48871,3,0
1792521,3518,4,0
1792521,43719,5,0
1792521,47141,6,0
1792521,4235,7,0
1792521,39063,8,0
1792521,4210,9,0
1792521,46572,10,0
1794276,13176,1,1
1794276,19057,2,0
1794276,21137,3,0
1794276,4920,4,0
1794276,45007,5,0
1794276,45763,6,0
1794276,1244,7,0
1794276,17948,8,0
1794276,5646,9,0
1794276,22912,10,0
1794276,25886,11,0
1794276,14211,12,0
1794276,49044,13,0
1794276,39468,14,0
1794276,8574,15,0
1794276,17162,16,0
1794598,8903,1,1
1795037,37923,1,0
1795037,10300,2,1
1795037,31808,3,1
1795037,26771,4,1
1795037,46560,5,1
1795037,21252,6,0
1795614,10151,1,1
1795614,29611,2,0
1795614,10333,3,0
1795614,9409,4,0
1795614,34107,5,1
1795614,45054,6,1
1795614,11951,7,1
1795614,49340,8,1
1795614,35909,9,1
1795614,27979,10,0
1795614,37993,11,0
1795614,15923,12,0
1795614,6448,13,0
1796668,20957,1,0
1796668,5450,2,1
1796668,13176,3,1
1798152,39877,1,1
1798152,13176,2,1
1798152,38739,3,1
1798152,48679,4,1
1798152,22935,5,1
1798152,41950,6,0
1798152,5876,7,0
1798152,21903,8,1
1798152,32465,9,0
1798152,6860,10,0
1798152,18465,11,1
1798152,26940,12,0
1798774,7521,1,1
1802433,31808,1,1
1802433,10300,2,1
1803772,30391,1,1
1803772,47626,2,1
1803772,44570,3,1
1803772,29487,4,1
1803772,29615,5,1
1803772,25869,6,1
1803772,22788,7,1
1805001,35221,1,1
1805001,13380,2,0
1805001,8021,3,0
1806047,44632,1,1
1806047,45603,2,1
1806047,28204,3,1
1806047,18523,4,1
1806047,31387,5,1
1806047,3485,6,0
1806047,47766,7,1
1806047,7963,8,0
1806047,48988,9,1
1806047,24852,10,1
1807479,5025,1,1
1807479,48588,2,1
1807479,38028,3,1
1807479,25110,4,1
1807479,23341,5,1
1807479,39428,6,1
1807479,11361,7,1
1807479,7026,8,1
1807479,49079,9,1
1809598,9337,1,1
1809598,34448,2,1
1809598,5612,3,1
1809598,48335,4,1
1809598,11076,5,1
1809598,19821,6,0
1809598,18891,7,0
1810051,10814,1,1
1810051,13176,2,1
1810051,46906,3,1
1810051,32566,4,1
1810051,14477,5,1
1810651,39877,1,0
1810651,43961,2,0
1810651,38777,3,0
1810651,23554,4,0
1810651,5194,5,0
1810651,40199,6,0
1810651,2517,7,0
1810651,44479,8,0
1812321,42425,1,0
1812321,39121,2,1
1812321,46979,3,0
1812321,24184,4,0
1812321,30463,5,0
1812321,95,6,0
1812321,35217,7,0
1812321,7628,8,0
1812321,22007,9,0
1812985,196,1,1
1812985,12341,2,0
1812985,6184,3,1
1812985,38768,4,1
1816203,43713,1,1
1816203,11699,2,1
1816203,27582,3,1
1816203,12302,4,1
1816203,1831,5,1
1816203,29285,6,1
1816203,32818,7,1
1816203,47144,8,1
1816203,20985,9,0
1816203,16464,10,0
1816203,48296,11,1
1816203,40791,12,0
1816335,24098,1,1
1816335,43693,2,0
1816335,79,3,0
1816335,18439,4,0
1816335,7557,5,0
1816335,46847,6,0
1816335,27796,7,0
1816335,23334,8,0
1816335,48246,9,0
1816583,27726,1,1
1816583,13841,2,1
1816583,25976,3,1
1816583,10374,4,1
1816583,25495,5,1
1816583,7393,6,1
1816583,2010,7,1
1816583,48864,8,1
1816583,25513,9,1
1816583,36591,10,1
1816583,10151,11,1
1816583,2512,12,0
1816583,33626,13,0
1816583,39719,14,0
1816583,48144,15,1
1816583,28986,16,1
1816583,47392,17,1
1816750,8277,1,1
1816750,47209,2,1
1816750,13176,3,1
1816750,12456,4,1
1816750,47672,5,1
1816750,1463,6,1
1816750,42445,7,1
1816750,6348,8,1
1816750,33636,9,1
1816750,28380,10,1
1816750,21417,11,0
1816750,33100,12,1
1818037,24852,1,1
1818037,20697,2,0
1818037,3162,3,0
1818037,8503,4,0
1818037,8424,5,0
1818037,8529,6,1
1818037,41338,7,0
1818217,5025,1,1
1818217,48588,2,1
1818217,38028,3,1
1818217,22935,4,1
1818217,2513,5,1
1818217,7026,6,1
1818217,11361,7,1
1818217,35731,8,1
1818217,26490,9,1
1818217,30849,10,1
1819575,47626,1,1
1819575,32828,2,1
1819575,24759,3,1
1819575,34969,4,1
1819575,10383,5,1
1819575,27323,6,1
1819575,33731,7,1
1819575,36135,8,0
1819575,23338,9,0
1819575,14992,10,0
1819575,4605,11,1
1819575,32689,12,1
1819575,25588,13,0
1819575,24964,14,1
1819575,7021,15,0
1819575,27086,16,0
1819575,5025,17,0
1819575,26604,18,0
1819575,49683,19,0
1819575,20114,20,0
1819575,40706,21,0
1820029,5876,1,1
1820029,432,2,1
1820029,5973,3,1
1820029,19894,4,1
1820029,28289,5,1
1820029,1000,6,1
1820029,43154,7,1
1820029,31506,8,1
1820029,15200,9,0
1820029,8349,10,0
1820029,20114,11,1
1820029,26209,12,1
1820029,39812,13,1
1821856,39527,1,1
1821856,36735,2,1
