user_id,product_id,u_p_order_rate,u_p_reorder_rate,u_p_avg_position,u_p_orders_since_last,max_streak,user_reorder_rate,user_unique_products,user_total_products,user_avg_cart_size,user_avg_days_between_orders,user_reordered_products_ratio,product_reorder_rate,avg_pos_incart,p_reduced_feat_1,p_reduced_feat_2,p_reduced_feat_3,department_id,order_dow,order_hour_of_day,days_since_prior_order,hour_reorder_rate,day_reorder_rate,p_days_since_prior_order_reorder_rate,u_days_since_prior_order_reorder_rate,days_since_prior_reorder_rate,order_id,reordered
115,27344,0.01087,0.0,1.0,10,0,0.2174,72,92,7.08,15.08,0.1805,0.44,6.4,0.0,0.0,0.0,96,1,2,15,0.16,0.16,0.04,0.14130434,0.0,2618023,0.0
115,30489,0.01087,0.0,4.0,3,0,0.2174,72,92,7.08,15.08,0.1805,0.4888,9.266,0.0,0.0,0.0,67,1,2,15,0.022222223,0.08888889,0.0,0.14130434,0.0,2618023,0.0
115,21903,0.01087,0.0,3.0,1,0,0.2174,72,92,7.08,15.08,0.1805,0.6807,5.88,0.0,0.0,0.0,123,1,2,15,0.04964539,0.21985815,0.021276595,0.14130434,0.0,2618023,0.0
115,42265,0.01087,0.0,3.0,3,0,0.2174,72,92,7.08,15.08,0.1805,0.3,7.7,0.0,0.0,0.0,123,1,2,15,0.033333335,0.2,0.1,0.14130434,0.0,2618023,0.0
115,8518,0.03262,0.6665,7.332,0,2,0.2174,72,92,7.08,15.08,0.1805,0.569,8.26,0.0,0.0,0.0,83,1,2,15,0.09803922,0.33333334,0.05882353,0.14130434,0.33333334,2618023,1.0
115,31717,0.01087,0.0,5.0,4,0,0.2174,72,92,7.08,15.08,0.1805,0.4666,6.535,0.0,0.0,0.0,16,1,2,15,0.06666667,0.17777778,0.0,0.14130434,0.0,2618023,0.0
115,4799,0.01087,0.0,11.0,7,0,0.2174,72,92,7.08,15.08,0.1805,0.2666,9.734,1.0,0.0,0.0,21,1,2,15,0.0,0.26666668,0.0,0.14130434,0.0,2618023,0.0
115,9839,0.01087,0.0,10.0,2,0,0.2174,72,92,7.08,15.08,0.1805,0.5454,8.55,0.0,0.0,0.0,83,1,2,15,0.0,0.18181819,0.045454547,0.14130434,0.0,2618023,0.0
115,18441,0.02174,0.5,4.5,0,0,0.2174,72,92,7.08,15.08,0.1805,0.1666,10.414,0.0,0.0,0.0,72,1,2,15,0.083333336,0.16666667,0.083333336,0.14130434,0.5,2618023,1.0
115,18656,0.01087,0.0,3.0,9,0,0.2174,72,92,7.08,15.08,0.1805,0.0,5.5,0.0,0.0,0.0,83,1,2,15,0.0,0.0,0.0,0.14130434,0.0,2618023,0.0
115,24184,0.01087,0.0,5.0,3,0,0.2174,72,92,7.08,15.08,0.1805,0.48,6.76,0.0,0.0,0.0,83,1,2,15,0.08,0.16,0.04,0.14130434,0.0,2618023,0.0
115,28928,0.01087,0.0,2.0,9,0,0.2174,72,92,7.08,15.08,0.1805,0.0,14.0,0.0,0.0,0.0,96,1,2,15,0.0,0.33333334,0.0,0.14130434,0.0,2618023,0.0
115,33037,0.01087,0.0,4.0,5,0,0.2174,72,92,7.08,15.08,0.1805,0.0,8.0,0.0,0.0,0.0,93,1,2,15,0.0,0.0,0.0,0.14130434,0.0,2618023,0.0
115,5876,0.01087,0.0,14.0,7,0,0.2174,72,92,7.08,15.08,0.1805,0.543,7.312,0.0,0.0,0.0,24,1,2,15,0.0,0.08571429,0.057142857,0.14130434,0.0,2618023,0.0
115,5652,0.01087,0.0,2.0,1,0,0.2174,72,92,7.08,15.08,0.1805,0.5,6.668,0.0,0.0,0.0,83,1,2,15,0.16666667,0.16666667,0.0,0.14130434,0.0,2618023,0.0
115,36772,0.01087,0.0,8.0,5,0,0.2174,72,92,7.08,15.08,0.1805,0.3333,9.164,0.0,0.0,0.0,4,1,2,15,0.0,0.0,0.16666667,0.14130434,0.0,2618023,0.0
115,24964,0.01087,0.0,5.0,1,0,0.2174,72,92,7.08,15.08,0.1805,0.644,6.875,0.0,0.0,0.0,83,1,2,15,0.04109589,0.26027396,0.01369863,0.14130434,0.0,2618023,0.0
115,40310,0.01087,0.0,2.0,3,0,0.2174,72,92,7.08,15.08,0.1805,0.68,8.88,0.0,0.0,0.0,96,1,2,15,0.08,0.4,0.0,0.14130434,0.0,2618023,0.0
115,26751,0.01087,0.0,6.0,2,0,0.2174,72,92,7.08,15.08,0.1805,0.0,8.0,0.0,0.0,0.0,9,1,2,15,0.25,0.0,0.0,0.14130434,0.0,2618023,0.0
115,42110,0.01087,0.0,7.0,5,0,0.2174,72,92,7.08,15.08,0.1805,0.0,4.0,0.0,0.0,0.0,4,1,2,15,0.0,0.0,0.0,0.14130434,0.0,2618023,0.0
115,2314,0.01087,0.0,12.0,7,0,0.2174,72,92,7.08,15.08,0.1805,0.1666,7.168,1.0,0.0,0.0,108,1,2,15,0.0,0.0,0.0,0.14130434,0.0,2618023,0.0
115,26133,0.01087,0.0,12.0,5,0,0.2174,72,92,7.08,15.08,0.1805,0.5,12.0,0.0,0.0,0.0,4,1,2,15,0.0,0.0,0.0,0.14130434,0.0,2618023,0.0
115,6567,0.01087,0.0,6.0,0,0,0.2174,72,92,7.08,15.08,0.1805,0.3333,9.336,0.0,0.0,0.0,3,1,2,15,0.33333334,0.33333334,0.33333334,0.14130434,1.0,2618023,0.0
115,6860,0.01087,0.0,11.0,2,0,0.2174,72,92,7.08,15.08,0.1805,0.0,11.0,0.0,0.0,0.0,89,1,2,15,0.0,0.0,0.0,0.14130434,0.0,2618023,0.0
115,32653,0.01087,0.0,7.0,0,0,0.2174,72,92,7.08,15.08,0.1805,0.6,11.8,0.0,0.0,0.0,3,1,2,15,0.2,0.2,0.2,0.14130434,1.0,2618023,0.0
115,4193,0.01087,0.0,7.0,2,0,0.2174,72,92,7.08,15.08,0.1805,0.0,7.5,0.0,0.0,0.0,12,1,2,15,0.0,0.5,0.0,0.14130434,0.0,2618023,0.0
115,29287,0.01087,0.0,8.0,2,0,0.2174,72,92,7.08,15.08,0.1805,0.0,8.0,0.0,0.0,0.0,12,1,2,15,0.0,0.0,0.0,0.14130434,0.0,2618023,0.0
115,46720,0.0435,0.75,3.25,0,2,0.2174,72,92,7.08,15.08,0.1805,0.6,4.0,0.0,0.0,0.0,69,1,2,15,0.4,0.2,0.2,0.14130434,0.25,2618023,1.0
115,18811,0.01087,0.0,2.0,7,0,0.2174,72,92,7.08,15.08,0.1805,0.636,7.09,0.0,0.0,0.0,98,1,2,15,0.09090909,0.09090909,0.0,0.14130434,0.0,2618023,0.0
115,37053,0.01087,0.0,9.0,7,0,0.2174,72,92,7.08,15.08,0.1805,0.6,11.0,0.0,0.0,0.0,72,1,2,15,0.0,0.0,0.0,0.14130434,0.0,2618023,0.0
115,27695,0.01087,0.0,11.0,0,0,0.2174,72,92,7.08,15.08,0.1805,0.5835,8.914,0.0,0.0,0.0,106,1,2,15,0.083333336,0.33333334,0.16666667,0.14130434,1.0,2618023,0.0
115,48287,0.01087,0.0,10.0,0,0,0.2174,72,92,7.08,15.08,0.1805,0.0,4.0,1.0,0.0,0.0,34,1,2,15,0.33333334,0.33333334,0.33333334,0.14130434,1.0,2618023,0.0
115,48628,0.01087,0.0,1.0,3,0,0.2174,72,92,7.08,15.08,0.1805,0.3333,11.0,1.0,0.0,0.0,112,1,2,15,0.16666667,0.5,0.0,0.14130434,0.0,2618023,0.0
115,1546,0.01087,0.0,15.0,7,0,0.2174,72,92,7.08,15.08,0.1805,0.0,18.5,0.0,0.0,0.0,88,1,2,15,0.0,0.0,0.0,0.14130434,0.0,2618023,0.0
115,16083,0.02174,0.5,4.5,5,0,0.2174,72,92,7.08,15.08,0.1805,0.5,9.75,1.0,0.0,0.0,86,1,2,15,0.0,0.25,0.0,0.14130434,0.0,2618023,0.0
115,34530,0.01087,0.0,10.0,1,0,0.2174,72,92,7.08,15.08,0.1805,0.4,6.8,0.0,0.0,0.0,7,1,2,15,0.0,0.0,0.0,0.14130434,0.0,2618023,0.0
115,10,0.01087,0.0,3.0,4,0,0.2174,72,92,7.08,15.08,0.1805,0.0,3.0,0.0,0.0,0.0,115,1,2,15,1.0,0.0,0.0,0.14130434,0.0,2618023,0.0
115,794,0.01087,0.0,7.0,1,0,0.2174,72,92,7.08,15.08,0.1805,0.0,7.0,0.0,0.0,0.0,66,1,2,15,0.0,0.0,0.0,0.14130434,0.0,2618023,0.0
115,1787,0.02174,0.5,5.0,1,1,0.2174,72,92,7.08,15.08,0.1805,0.5,5.0,0.0,0.0,0.0,66,1,2,15,0.5,0.0,0.0,0.14130434,0.0,2618023,0.0
115,4664,0.01087,0.0,10.0,7,0,0.2174,72,92,7.08,15.08,0.1805,0.0,10.0,0.0,0.0,0.0,37,1,2,15,0.0,0.0,0.0,0.14130434,0.0,2618023,0.0
115,6343,0.01087,0.0,1.0,2,0,0.2174,72,92,7.08,15.08,0.1805,0.0,1.0,0.0,0.0,0.0,129,1,2,15,0.0,0.0,0.0,0.14130434,0.0,2618023,0.0
115,9365,0.01087,0.0,3.0,12,0,0.2174,72,92,7.08,15.08,0.1805,0.0,3.0,0.0,0.0,0.0,112,1,2,15,0.0,0.0,0.0,0.14130434,0.0,2618023,0.0
115,12125,0.01087,0.0,11.0,5,0,0.2174,72,92,7.08,15.08,0.1805,0.0,11.0,1.0,0.0,0.0,4,1,2,15,0.0,0.0,0.0,0.14130434,0.0,2618023,0.0
115,12500,0.01087,0.0,11.0,1,0,0.2174,72,92,7.08,15.08,0.1805,0.0,11.0,0.0,0.0,0.0,52,1,2,15,0.0,0.0,0.0,0.14130434,0.0,2618023,0.0
115,14133,0.01087,0.0,8.0,0,0,0.2174,72,92,7.08,15.08,0.1805,0.0,8.0,0.0,0.0,0.0,3,1,2,15,1.0,1.0,1.0,0.14130434,1.0,2618023,0.0
115,16609,0.02174,0.5,1.5,6,1,0.2174,72,92,7.08,15.08,0.1805,0.5,1.5,0.0,0.0,0.0,95,1,2,15,0.0,0.0,0.0,0.14130434,0.0,2618023,0.0
115,17789,0.01087,0.0,1.0,8,0,0.2174,72,92,7.08,15.08,0.1805,0.0,7.0,0.0,0.0,0.0,91,1,2,15,0.5,0.0,0.0,0.14130434,0.0,2618023,0.0
115,18418,0.01087,0.0,6.0,12,0,0.2174,72,92,7.08,15.08,0.1805,0.0,3.334,0.0,0.0,0.0,77,1,2,15,0.0,0.33333334,0.0,0.14130434,0.0,2618023,0.0
115,18578,0.01087,0.0,4.0,2,0,0.2174,72,92,7.08,15.08,0.1805,0.0,4.0,0.0,0.0,0.0,4,1,2,15,0.0,0.0,0.0,0.14130434,0.0,2618023,0.0
115,18615,0.01087,0.0,13.0,0,0,0.2174,72,92,7.08,15.08,0.1805,0.0,13.0,0.0,0.0,0.0,67,1,2,15,1.0,1.0,1.0,0.14130434,1.0,2618023,0.0
115,19250,0.02174,0.5,9.5,1,1,0.2174,72,92,7.08,15.08,0.1805,0.5,9.5,0.0,0.0,0.0,88,1,2,15,0.0,0.0,0.0,0.14130434,0.0,2618023,0.0
115,21850,0.01087,0.0,6.0,3,0,0.2174,72,92,7.08,15.08,0.1805,0.0,6.0,0.0,0.0,0.0,129,1,2,15,0.0,0.0,0.0,0.14130434,0.0,2618023,0.0
115,26201,0.02174,0.5,7.5,1,1,0.2174,72,92,7.08,15.08,0.1805,0.5,7.5,0.0,0.0,0.0,129,1,2,15,0.0,0.0,0.0,0.14130434,0.0,2618023,0.0
115,26476,0.01087,0.0,4.0,7,0,0.2174,72,92,7.08,15.08,0.1805,0.0,4.0,0.0,0.0,0.0,89,1,2,15,0.0,0.0,0.0,0.14130434,0.0,2618023,0.0
115,29142,0.01087,0.0,12.0,0,0,0.2174,72,92,7.08,15.08,0.1805,0.0,12.0,0.0,0.0,0.0,52,1,2,15,1.0,1.0,1.0,0.14130434,1.0,2618023,0.0
115,35076,0.01087,0.0,3.0,7,0,0.2174,72,92,7.08,15.08,0.1805,0.0,3.0,1.0,0.0,0.0,89,1,2,15,0.0,0.0,0.0,0.14130434,0.0,2618023,0.0
115,35425,0.03262,0.6665,4.668,5,2,0.2174,72,92,7.08,15.08,0.1805,0.6665,4.668,0.0,0.0,0.0,93,1,2,15,0.0,0.0,0.0,0.14130434,0.0,2618023,0.0
115,38205,0.01087,0.0,2.0,10,0,0.2174,72,92,7.08,15.08,0.1805,0.3333,4.0,0.0,0.0,0.0,4,1,2,15,0.33333334,0.0,0.0,0.14130434,0.0,2618023,0.0
115,38383,0.01087,0.0,2.0,4,0,0.2174,72,92,7.08,15.08,0.1805,0.5386,5.23,0.0,0.0,0.0,83,1,2,15,0.07692308,0.07692308,0.0,0.14130434,0.0,2618023,0.0
115,38730,0.01087,0.0,5.0,0,0,0.2174,72,92,7.08,15.08,0.1805,0.0,5.0,0.0,0.0,0.0,3,1,2,15,1.0,1.0,1.0,0.14130434,1.0,2618023,0.0
115,39966,0.02174,0.5,6.0,2,0,0.2174,72,92,7.08,15.08,0.1805,0.5,6.0,0.0,0.0,0.0,4,1,2,15,0.0,0.0,0.0,0.14130434,0.0,2618023,0.0
115,40351,0.02174,0.5,1.0,11,0,0.2174,72,92,7.08,15.08,0.1805,0.5,1.0,0.0,0.0,0.0,112,1,2,15,0.0,0.0,0.0,0.14130434,0.0,2618023,0.0
115,40516,0.01087,0.0,5.0,7,0,0.2174,72,92,7.08,15.08,0.1805,0.1666,9.0,0.0,0.0,0.0,123,1,2,15,0.0,0.16666667,0.0,0.14130434,0.0,2618023,0.0
115,42317,0.01087,0.0,10.0,5,0,0.2174,72,92,7.08,15.08,0.1805,0.0,10.0,0.0,0.0,0.0,63,1,2,15,0.0,0.0,0.0,0.14130434,0.0,2618023,0.0
115,42958,0.01087,0.0,2.0,5,0,0.2174,72,92,7.08,15.08,0.1805,0.0,2.0,0.0,0.0,0.0,112,1,2,15,0.0,0.0,0.0,0.14130434,0.0,2618023,0.0
115,44283,0.01087,0.0,5.0,2,0,0.2174,72,92,7.08,15.08,0.1805,0.0,5.0,0.0,0.0,0.0,81,1,2,15,0.0,0.0,0.0,0.14130434,0.0,2618023,0.0
115,44622,0.01087,0.0,4.0,12,0,0.2174,72,92,7.08,15.08,0.1805,0.0,4.0,1.0,0.0,0.0,21,1,2,15,0.0,0.0,0.0,0.14130434,0.0,2618023,0.0
115,45679,0.01087,0.0,2.0,2,0,0.2174,72,92,7.08,15.08,0.1805,0.0,2.0,0.0,0.0,0.0,4,1,2,15,0.0,0.0,0.0,0.14130434,0.0,2618023,0.0
115,48127,0.05435,0.8,1.6,0,3,0.2174,72,92,7.08,15.08,0.1805,0.8,1.6,0.0,0.0,0.0,112,1,2,15,0.2,0.2,0.2,0.14130434,0.2,2618023,1.0
121,27845,0.05,0.6665,4.0,3,0,0.5835,25,60,5.453,18.64,0.68,0.6665,4.12,0.0,0.0,0.0,84,3,0,21,0.01754386,0.14035088,0.07017544,0.21666667,0.33333334,2652217,0.0
121,37646,0.11664,0.857,1.571,3,0,0.5835,25,60,5.453,18.64,0.68,0.615,6.098,1.0,0.0,0.0,24,3,0,21,0.0,0.15384616,0.03846154,0.21666667,0.14285715,2652217,0.0
121,47766,0.05,0.6665,1.667,7,0,0.5835,25,60,5.453,18.64,0.68,0.636,5.703,0.0,0.0,0.0,24,3,0,21,0.0,0.11363637,0.03409091,0.21666667,0.0,2652217,0.0
121,8021,0.03333,0.5,4.0,4,0,0.5835,25,60,5.453,18.64,0.68,0.1818,7.0,0.0,0.0,0.0,54,3,0,21,0.0,0.27272728,0.0,0.21666667,0.0,2652217,0.0
121,21137,0.03333,0.5,3.0,1,0,0.5835,25,60,5.453,18.64,0.68,0.5645,6.652,0.0,0.0,0.0,24,3,0,21,0.00990099,0.0990099,0.04950495,0.21666667,0.0,2652217,0.0
121,21616,0.01666,0.0,3.0,9,0,0.5835,25,60,5.453,18.64,0.68,0.5,7.105,0.0,0.0,0.0,123,3,0,21,0.0,0.10714286,0.0,0.21666667,0.0,2652217,0.0
121,4920,0.01666,0.0,8.0,1,0,0.5835,25,60,5.453,18.64,0.68,0.615,7.23,0.0,0.0,0.0,123,3,0,21,0.01923077,0.13461539,0.057692308,0.21666667,0.0,2652217,0.0
121,25931,0.11664,0.857,2.857,0,0,0.5835,25,60,5.453,18.64,0.68,0.6816,9.68,0.0,0.0,0.0,123,3,0,21,0.045454547,0.18181819,0.09090909,0.21666667,0.2857143,2652217,1.0
121,31506,0.03333,0.5,5.0,7,0,0.5835,25,60,5.453,18.64,0.68,0.16,11.88,0.0,0.0,0.0,19,3,0,21,0.0,0.12,0.0,0.21666667,0.0,2652217,0.0
121,8230,0.01666,0.0,5.0,4,0,0.5835,25,60,5.453,18.64,0.68,0.2,2.4,0.0,0.0,0.0,54,3,0,21,0.0,0.2,0.0,0.21666667,0.0,2652217,0.0
121,18465,0.01666,0.0,4.0,1,0,0.5835,25,60,5.453,18.64,0.68,0.4666,5.2,0.0,0.0,0.0,86,3,0,21,0.0,0.13333334,0.0,0.21666667,0.0,2652217,0.0
121,48697,0.01666,0.0,6.0,3,0,0.5835,25,60,5.453,18.64,0.68,0.1666,7.0,0.0,0.0,0.0,19,3,0,21,0.0,0.0,0.16666667,0.21666667,1.0,2652217,0.0
121,48364,0.03333,0.5,3.0,0,0,0.5835,25,60,5.453,18.64,0.68,0.607,8.39,1.0,0.0,0.0,83,3,0,21,0.035714287,0.071428575,0.071428575,0.21666667,1.0,2652217,1.0
121,10807,0.01666,0.0,6.0,10,0,0.5835,25,60,5.453,18.64,0.68,0.3333,6.332,0.0,0.0,0.0,123,3,0,21,0.0,0.0,0.0,0.21666667,0.0,2652217,0.0
121,34969,0.0833,0.8,3.8,2,0,0.5835,25,60,5.453,18.64,0.68,0.5,5.25,0.0,0.0,0.0,83,3,0,21,0.0,0.0625,0.03125,0.21666667,0.2,2652217,0.0
121,8174,0.03333,0.5,4.5,1,0,0.5835,25,60,5.453,18.64,0.68,0.3635,6.453,1.0,0.0,0.0,24,3,0,21,0.0,0.18181819,0.0,0.21666667,0.0,2652217,0.0
121,25890,0.03333,0.5,2.0,4,0,0.5835,25,60,5.453,18.64,0.68,0.4583,7.875,0.0,0.0,0.0,49,3,0,21,0.0,0.041666668,0.0,0.21666667,0.0,2652217,0.0
121,46906,0.03333,0.5,6.0,0,1,0.5835,25,60,5.453,18.64,0.68,0.5713,7.715,0.0,0.0,0.0,24,3,0,21,0.04761905,0.14285715,0.0952381,0.21666667,0.5,2652217,1.0
121,29941,0.03333,0.5,5.0,0,1,0.5835,25,60,5.453,18.64,0.68,0.3333,7.668,0.0,0.0,0.0,24,3,0,21,0.33333334,0.6666667,0.33333334,0.21666667,0.5,2652217,1.0
121,20842,0.05,0.6665,3.0,6,0,0.5835,25,60,5.453,18.64,0.68,0.4,5.5,0.0,0.0,0.0,120,3,0,21,0.0,0.0,0.0,0.21666667,0.0,2652217,0.0
121,42244,0.06665,0.75,3.75,0,0,0.5835,25,60,5.453,18.64,0.68,0.75,4.832,0.0,0.0,0.0,120,3,0,21,0.083333336,0.25,0.16666667,0.21666667,0.5,2652217,1.0
121,18078,0.03333,0.5,5.0,5,1,0.5835,25,60,5.453,18.64,0.68,0.5,5.0,0.0,0.0,0.0,123,3,0,21,0.0,0.5,0.0,0.21666667,0.0,2652217,0.0
121,24107,0.01666,0.0,5.0,7,0,0.5835,25,60,5.453,18.64,0.68,0.0,4.0,1.0,0.0,0.0,112,3,0,21,0.0,0.0,0.0,0.21666667,0.0,2652217,0.0
121,25340,0.03333,0.5,4.5,2,0,0.5835,25,60,5.453,18.64,0.68,0.3333,14.0,0.0,0.0,0.0,24,3,0,21,0.0,0.16666667,0.16666667,0.21666667,0.5,2652217,0.0
121,41751,0.01666,0.0,6.0,4,0,0.5835,25,60,5.453,18.64,0.68,0.0,6.0,0.0,0.0,0.0,63,3,0,21,0.0,0.0,0.0,0.21666667,0.0,2652217,0.0
123,27845,0.01351,0.0,4.0,2,0,0.5674,32,74,6.727,18.55,0.5,0.6665,4.12,0.0,0.0,0.0,84,0,0,0,0.07017544,0.22807017,0.0877193,0.25675675,0.0,1721370,0.0
123,30450,0.02702,0.5,4.5,5,1,0.5674,32,74,6.727,18.55,0.5,0.543,5.37,0.0,0.0,0.0,88,0,0,0,0.14285715,0.2,0.028571429,0.25675675,0.0,1721370,0.0
123,35951,0.05405,0.75,4.0,0,1,0.5674,32,74,6.727,18.55,0.5,0.711,5.777,0.0,0.0,0.0,91,0,0,0,0.08888889,0.2888889,0.044444446,0.25675675,0.25,1721370,1.0
123,25659,0.01351,0.0,1.0,5,0,0.5674,32,74,6.727,18.55,0.5,0.6206,5.07,0.0,0.0,0.0,91,0,0,0,0.06896552,0.10344828,0.06896552,0.25675675,0.0,1721370,0.0
123,18441,0.01351,0.0,7.0,5,0,0.5674,32,74,6.727,18.55,0.5,0.1666,10.414,0.0,0.0,0.0,72,0,0,0,0.0,0.41666666,0.083333336,0.25675675,0.0,1721370,0.0
123,37687,0.01351,0.0,1.0,2,0,0.5674,32,74,6.727,18.55,0.5,0.2666,7.535,0.0,0.0,0.0,123,0,0,0,0.06666667,0.26666668,0.0,0.25675675,0.0,1721370,0.0
123,25170,0.02702,0.5,5.5,0,1,0.5674,32,74,6.727,18.55,0.5,0.3333,4.668,0.0,0.0,0.0,66,0,0,0,0.6666667,0.6666667,0.33333334,0.25675675,0.5,1721370,1.0
123,33081,0.01351,0.0,6.0,5,0,0.5674,32,74,6.727,18.55,0.5,0.5,3.334,0.0,0.0,0.0,106,0,0,0,0.0,0.33333334,0.0,0.25675675,0.0,1721370,0.0
123,30162,0.01351,0.0,1.0,9,0,0.5674,32,74,6.727,18.55,0.5,0.25,7.0,0.0,0.0,0.0,38,0,0,0,0.25,0.5,0.0,0.25675675,0.0,1721370,0.0
123,12341,0.0946,0.857,4.285,0,6,0.5674,32,74,6.727,18.55,0.5,0.8047,3.488,0.0,0.0,0.0,32,0,0,0,0.19512194,0.17073171,0.07317073,0.25675675,0.14285715,1721370,1.0
123,116,0.01351,0.0,2.0,2,0,0.5674,32,74,6.727,18.55,0.5,0.375,6.125,0.0,0.0,0.0,93,0,0,0,0.125,0.125,0.25,0.25675675,0.0,1721370,0.0
123,22819,0.01351,0.0,2.0,9,0,0.5674,32,74,6.727,18.55,0.5,0.3333,10.664,0.0,0.0,0.0,59,0,0,0,0.0,0.6666667,0.0,0.25675675,0.0,1721370,0.0
123,41973,0.01351,0.0,6.0,4,0,0.5674,32,74,6.727,18.55,0.5,0.25,5.25,0.0,0.0,0.0,19,0,0,0,0.0,0.25,0.0,0.25675675,0.0,1721370,0.0
123,19508,0.04053,0.6665,5.332,4,1,0.5674,32,74,6.727,18.55,0.5,0.5454,6.727,1.0,0.0,0.0,128,0,0,0,0.09090909,0.45454547,0.27272728,0.25675675,0.33333334,1721370,0.0
123,27790,0.01351,0.0,3.0,2,0,0.5674,32,74,6.727,18.55,0.5,0.3333,2.666,0.0,0.0,0.0,108,0,0,0,0.0,0.0,0.0,0.25675675,0.0,1721370,0.0
123,30720,0.02702,0.5,6.0,0,1,0.5674,32,74,6.727,18.55,0.5,0.5713,10.29,0.0,0.0,0.0,83,0,0,0,0.14285715,0.23809524,0.14285715,0.25675675,0.5,1721370,1.0
123,35561,0.08105,0.8335,3.834,0,5,0.5674,32,74,6.727,18.55,0.5,0.6,4.8,0.0,0.0,0.0,107,0,0,0,0.2,0.4,0.13333334,0.25675675,0.16666667,1721370,1.0
123,11759,0.05405,0.75,4.5,0,0,0.5674,32,74,6.727,18.55,0.5,0.615,5.08,0.0,0.0,0.0,107,0,0,0,0.30769232,0.3846154,0.07692308,0.25675675,0.25,1721370,1.0
123,19887,0.01351,0.0,2.0,10,0,0.5674,32,74,6.727,18.55,0.5,0.0,1.5,0.0,0.0,0.0,91,0,0,0,0.0,0.5,0.5,0.25675675,1.0,1721370,0.0
123,38768,0.04053,0.6665,5.332,0,0,0.5674,32,74,6.727,18.55,0.5,0.6665,4.832,0.0,0.0,0.0,32,0,0,0,0.33333334,0.33333334,0.16666667,0.25675675,0.33333334,1721370,1.0
123,35336,0.02702,0.5,7.5,0,0,0.5674,32,74,6.727,18.55,0.5,0.5,5.5,0.0,0.0,0.0,31,0,0,0,0.25,0.25,0.25,0.25675675,0.5,1721370,1.0
123,30731,0.02702,0.5,6.0,0,1,0.5674,32,74,6.727,18.55,0.5,0.3333,4.332,0.0,0.0,0.0,17,0,0,0,0.6666667,1.0,0.33333334,0.25675675,0.5,1721370,1.0
123,17419,0.05405,0.75,4.75,4,2,0.5674,32,74,6.727,18.55,0.5,0.7144,5.0,0.0,0.0,0.0,112,0,0,0,0.0,0.42857143,0.14285715,0.25675675,0.25,1721370,0.0
123,4913,0.01351,0.0,8.0,4,0,0.5674,32,74,6.727,18.55,0.5,0.0,5.5,0.0,0.0,0.0,78,0,0,0,0.0,0.5,0.0,0.25675675,0.0,1721370,0.0
123,6324,0.01351,0.0,1.0,4,0,0.5674,32,74,6.727,18.55,0.5,0.0,1.0,0.0,0.0,0.0,104,0,0,0,0.0,1.0,0.0,0.25675675,0.0,1721370,0.0
123,12078,0.05405,0.75,3.25,4,3,0.5674,32,74,6.727,18.55,0.5,0.778,3.555,0.0,0.0,0.0,21,0,0,0,0.0,0.22222222,0.11111111,0.25675675,0.25,1721370,0.0
123,14114,0.01351,0.0,3.0,3,0,0.5674,32,74,6.727,18.55,0.5,0.0,2.0,0.0,0.0,0.0,38,0,0,0,0.0,0.0,0.0,0.25675675,0.0,1721370,0.0
123,25653,0.06757,0.8,5.8,0,0,0.5674,32,74,6.727,18.55,0.5,0.8,5.8,0.0,0.0,0.0,120,0,0,0,0.4,0.8,0.4,0.25675675,0.4,1721370,1.0
123,26914,0.05405,0.75,6.5,0,0,0.5674,32,74,6.727,18.55,0.5,0.75,6.5,1.0,0.0,0.0,38,0,0,0,0.5,1.0,0.5,0.25675675,0.5,1721370,1.0
123,39001,0.01351,0.0,8.0,10,0,0.5674,32,74,6.727,18.55,0.5,0.0,8.0,0.0,0.0,0.0,24,0,0,0,0.0,1.0,1.0,0.25675675,1.0,1721370,0.0
123,40742,0.05405,0.75,2.25,6,2,0.5674,32,74,6.727,18.55,0.5,0.75,2.25,0.0,0.0,0.0,26,0,0,0,0.0,0.75,0.25,0.25675675,0.25,1721370,0.0
123,46562,0.01351,0.0,1.0,8,0,0.5674,32,74,6.727,18.55,0.5,0.0,1.0,0.0,0.0,0.0,3,0,0,0,0.0,0.0,0.0,0.25675675,0.0,1721370,0.0
130,27845,0.06525,0.6665,2.0,0,1,0.261,34,46,11.5,18.0,0.2646,0.6665,4.12,0.0,0.0,0.0,84,3,3,12,0.0877193,0.14035088,0.03508772,0.19565217,0.33333334,2437480,1.0
130,24852,0.06525,0.6665,1.667,0,1,0.261,34,46,11.5,18.0,0.2646,0.7476,4.74,0.0,0.0,0.0,24,3,3,12,0.123809524,0.12857144,0.042857144,0.19565217,0.33333334,2437480,1.0
130,27344,0.0435,0.5,6.0,0,0,0.261,34,46,11.5,18.0,0.2646,0.44,6.4,0.0,0.0,0.0,96,3,3,12,0.12,0.16,0.04,0.19565217,0.5,2437480,1.0
130,47209,0.02174,0.0,1.0,1,0,0.261,34,46,11.5,18.0,0.2646,0.7754,6.05,1.0,0.0,0.0,24,3,3,12,0.050724637,0.050724637,0.036231883,0.19565217,0.0,2437480,0.0
130,21903,0.0435,0.5,5.0,2,1,0.261,34,46,11.5,18.0,0.2646,0.6807,5.88,0.0,0.0,0.0,123,3,3,12,0.10638298,0.09929078,0.04964539,0.19565217,0.0,2437480,0.0
