product_id,order_dow,day_reorder_rate
26165,1,0.3333333333333333
26165,2,0.3333333333333333
26165,3,0.16666666666666666
26172,0,0.25
26172,1,0.375
26172,3,0.125
26172,4,0.125
26172,6,0.125
26177,1,0.5
26177,6,0.5
26187,5,1.0
26201,0,0.5
26201,5,0.5
26209,0,0.18181818181818182
26209,1,0.10606060606060606
26209,2,0.16666666666666666
26209,3,0.15151515151515152
26209,4,0.06060606060606061
26209,5,0.25757575757575757
26209,6,0.07575757575757576
26217,1,0.5
26217,3,0.5
26223,1,1.0
26242,0,0.25
26242,1,0.25
26242,2,0.25
26242,5,0.25
26246,0,0.5
26246,1,0.25
26246,3,0.25
26282,2,1.0
26283,2,0.3333333333333333
26283,3,0.3333333333333333
26283,5,0.3333333333333333
26298,1,0.5
26298,6,0.5
26307,0,0.25
26307,1,0.5
26307,6,0.25
26312,2,0.5
26312,3,0.5
26313,3,0.5
26313,5,0.5
26317,0,0.17647058823529413
26317,1,0.23529411764705882
26317,2,0.17647058823529413
26317,3,0.17647058823529413
26317,4,0.058823529411764705
26317,5,0.058823529411764705
26317,6,0.11764705882352941
26324,1,1.0
26346,1,1.0
26347,3,1.0
26348,3,0.5
26348,5,0.5
26351,1,0.14285714285714285
26351,2,0.2857142857142857
26351,4,0.14285714285714285
26351,5,0.42857142857142855
26352,1,1.0
26360,5,1.0
26369,0,0.25
26369,1,0.1388888888888889
26369,2,0.1111111111111111
26369,3,0.05555555555555555
26369,4,0.1388888888888889
26369,5,0.16666666666666666
26369,6,0.1388888888888889
26384,0,0.30434782608695654
26384,1,0.13043478260869565
26384,2,0.17391304347826086
26384,3,0.043478260869565216
26384,4,0.043478260869565216
26384,5,0.13043478260869565
26384,6,0.17391304347826086
26389,5,1.0
26404,4,1.0
26405,1,0.2
26405,2,0.2
26405,4,0.4
26405,5,0.2
26412,6,1.0
26452,5,1.0
26453,2,1.0
26475,1,0.5
26475,2,0.5
26476,5,1.0
26477,0,0.3333333333333333
26477,1,0.6666666666666666
26491,5,1.0
26497,0,0.4
26497,2,0.4
26497,6,0.2
26505,0,1.0
26520,0,1.0
26525,6,1.0
26576,5,1.0
26604,0,0.23684210526315788
26604,1,0.3157894736842105
26604,2,0.07894736842105263
26604,3,0.10526315789473684
26604,4,0.05263157894736842
26604,5,0.07894736842105263
26604,6,0.13157894736842105
26606,0,1.0
26620,0,0.25
26620,1,0.05
26620,2,0.1
26620,3,0.1
26620,4,0.2
26620,5,0.2
26620,6,0.1
26629,2,1.0
26632,6,1.0
26638,3,1.0
26648,1,0.25
26648,3,0.25
26648,5,0.5
26669,3,1.0
26680,3,1.0
26683,0,0.16666666666666666
26683,1,0.16666666666666666
26683,5,0.16666666666666666
26683,6,0.5
26700,0,0.3333333333333333
26700,3,0.16666666666666666
26700,6,0.5
26701,1,1.0
26706,0,1.0
26709,0,1.0
26717,0,1.0
26721,3,1.0
26738,6,1.0
26751,4,0.5
26751,5,0.5
26756,1,1.0
26767,1,0.14285714285714285
26767,3,0.2857142857142857
26767,4,0.2857142857142857
26767,5,0.14285714285714285
26767,6,0.14285714285714285
26768,6,1.0
26771,3,0.3333333333333333
26771,5,0.3333333333333333
26771,6,0.3333333333333333
26773,0,0.5
26773,1,0.5
26790,0,0.3333333333333333
26790,1,0.3333333333333333
26790,3,0.3333333333333333
26800,2,0.25
26800,3,0.25
26800,5,0.5
26848,0,1.0
26856,1,0.4
26856,2,0.4
26856,6,0.2
26857,1,0.5
26857,3,0.5
26882,1,0.3333333333333333
26882,2,0.3333333333333333
26882,4,0.3333333333333333
26883,1,1.0
26894,0,0.2
26894,1,0.4
26894,6,0.4
26897,6,1.0
26910,0,0.5
26910,3,0.5
26914,0,1.0
26932,5,1.0
26940,3,0.3333333333333333
26940,5,0.6666666666666666
26941,5,1.0
26959,6,1.0
26965,0,0.6666666666666666
26965,6,0.3333333333333333
26981,1,0.5
26981,4,0.5
27011,5,1.0
27012,0,0.25
27012,1,0.25
27012,2,0.25
27012,6,0.25
27024,2,1.0
27040,1,1.0
27044,3,1.0
27086,0,0.28846153846153844
27086,1,0.15384615384615385
27086,2,0.1346153846153846
27086,3,0.09615384615384616
27086,4,0.07692307692307693
27086,5,0.057692307692307696
27086,6,0.19230769230769232
27093,0,1.0
27104,0,0.24
27104,1,0.2
27104,2,0.12
27104,5,0.16
27104,6,0.28
27105,0,0.2
27105,1,0.2
27105,2,0.2
27105,4,0.1
27105,5,0.1
27105,6,0.2
27122,2,0.2
27122,4,0.4
27122,5,0.2
27122,6,0.2
27135,6,1.0
27138,5,0.6666666666666666
27138,6,0.3333333333333333
27142,0,0.5
27142,3,0.5
27147,0,1.0
27156,0,0.2903225806451613
27156,1,0.1935483870967742
27156,2,0.0967741935483871
27156,3,0.06451612903225806
27156,4,0.1935483870967742
27156,5,0.0967741935483871
27156,6,0.06451612903225806
27171,5,1.0
27196,0,1.0
27199,4,1.0
27219,3,1.0
27229,0,1.0
27231,0,1.0
27233,5,1.0
27241,1,1.0
27243,2,0.5
27243,5,0.5
27247,4,1.0
27259,5,1.0
27275,3,0.5
27275,6,0.5
27288,2,0.3333333333333333
27288,3,0.3333333333333333
27288,5,0.3333333333333333
27299,0,1.0
27304,2,0.5
27304,6,0.5
27307,0,0.4
27307,2,0.1
27307,3,0.1
27307,4,0.1
27307,5,0.3
27313,6,1.0
27323,0,0.2857142857142857
27323,1,0.42857142857142855
27323,3,0.14285714285714285
27323,5,0.14285714285714285
27325,0,0.2608695652173913
27325,1,0.2608695652173913
27325,2,0.13043478260869565
27325,3,0.13043478260869565
27325,4,0.043478260869565216
27325,5,0.043478260869565216
27325,6,0.13043478260869565
27336,0,0.3333333333333333
27336,1,0.3333333333333333
27336,5,0.3333333333333333
27344,0,0.16
27344,1,0.16
27344,2,0.12
27344,3,0.16
27344,4,0.12
27344,5,0.04
27344,6,0.24
27356,0,0.4444444444444444
27356,1,0.2222222222222222
27356,2,0.1111111111111111
27356,4,0.1111111111111111
27356,5,0.1111111111111111
27360,2,1.0
27373,0,1.0
27377,2,0.5
27377,5,0.5
27395,0,1.0
27413,3,1.0
27423,4,1.0
27435,0,0.6
27435,1,0.1
27435,6,0.3
27451,5,1.0
27454,2,1.0
27471,0,0.3333333333333333
27471,1,0.3333333333333333
27471,2,0.3333333333333333
27509,0,0.3333333333333333
27509,2,0.08333333333333333
27509,4,0.08333333333333333
27509,5,0.08333333333333333
27509,6,0.4166666666666667
27510,3,1.0
27521,0,0.34285714285714286
27521,1,0.17142857142857143
27521,2,0.02857142857142857
27521,3,0.14285714285714285
27521,4,0.11428571428571428
27521,5,0.05714285714285714
27521,6,0.14285714285714285
27531,1,0.25
27531,2,0.5
27531,3,0.25
27541,0,1.0
27544,0,1.0
27546,3,1.0
27548,1,1.0
27555,0,0.5
27555,1,0.1
27555,5,0.1
27555,6,0.3
27582,2,0.23333333333333334
27582,3,0.2
27582,4,0.16666666666666666
27582,5,0.4
27596,5,0.5
27596,6,0.5
27612,1,0.5
27612,3,0.25
27612,5,0.25
27625,6,1.0
27629,0,0.6666666666666666
27629,4,0.3333333333333333
27649,1,1.0
27658,4,1.0
27663,3,1.0
27676,0,0.2
27676,3,0.2
27676,4,0.2
27676,6,0.4
27687,0,1.0
27690,0,0.2
27690,1,0.4
27690,2,0.2
27690,3,0.2
27694,1,1.0
27695,0,0.25
27695,1,0.3333333333333333
27695,2,0.08333333333333333
27695,4,0.08333333333333333
27695,6,0.25
27705,3,1.0
27726,4,1.0
27729,5,0.3333333333333333
27729,6,0.6666666666666666
27730,3,0.5
27730,5,0.5
27735,6,1.0
27737,0,0.5
27737,2,0.5
27742,6,1.0
27750,1,0.2727272727272727
27750,2,0.09090909090909091
27750,3,0.2727272727272727
27750,4,0.18181818181818182
27750,5,0.09090909090909091
27750,6,0.09090909090909091
27757,1,1.0
27778,6,1.0
27790,1,0.3333333333333333
27790,2,0.3333333333333333
27790,4,0.3333333333333333
27796,0,0.14285714285714285
27796,1,0.2857142857142857
27796,5,0.2857142857142857
27796,6,0.2857142857142857
27801,0,1.0
27828,3,1.0
27829,2,1.0
27839,1,0.5
27839,2,0.21428571428571427
27839,4,0.07142857142857142
27839,5,0.14285714285714285
27839,6,0.07142857142857142
27845,0,0.22807017543859648
27845,1,0.19298245614035087
27845,2,0.14035087719298245
27845,3,0.14035087719298245
27845,4,0.12280701754385964
27845,5,0.10526315789473684
27845,6,0.07017543859649122
27862,5,1.0
27864,0,1.0
27865,1,1.0
27872,0,0.5
27872,3,0.5
27881,0,0.5714285714285714
27881,1,0.42857142857142855
27903,1,1.0
27924,6,1.0
27939,2,1.0
27941,4,1.0
27945,1,1.0
27958,2,1.0
27959,2,0.16666666666666666
27959,5,0.8333333333333334
27966,0,0.2
27966,1,0.24444444444444444
27966,2,0.2
27966,3,0.06666666666666667
27966,4,0.044444444444444446
27966,5,0.13333333333333333
27966,6,0.1111111111111111
27973,0,0.25
27973,1,0.25
27973,5,0.25
27973,6,0.25
27979,0,0.5
27979,3,0.5
27988,0,0.3333333333333333
27988,1,0.16666666666666666
27988,3,0.16666666666666666
27988,4,0.16666666666666666
27988,6,0.16666666666666666
27992,5,0.5
27992,6,0.5
28004,4,1.0
28031,0,0.5
28031,2,0.5
28046,4,1.0
28058,0,0.08695652173913043
28058,1,0.13043478260869565
28058,2,0.30434782608695654
28058,3,0.08695652173913043
28058,4,0.08695652173913043
28058,5,0.08695652173913043
28058,6,0.21739130434782608
28065,6,1.0
28066,0,1.0
28092,0,0.09090909090909091
28092,1,0.09090909090909091
28092,5,0.7272727272727273
28092,6,0.09090909090909091
28110,5,1.0
28123,5,1.0
28134,1,0.5
28134,5,0.5
28137,0,0.25
28137,1,0.25
28137,2,0.5
28154,5,1.0
28155,2,1.0
28156,0,0.25
28156,2,0.25
28156,4,0.125
28156,5,0.125
28156,6,0.25
28198,0,0.3333333333333333
28198,2,0.3333333333333333
28198,3,0.3333333333333333
28199,0,0.125
28199,1,0.20833333333333334
28199,2,0.125
28199,3,0.125
28199,4,0.16666666666666666
28199,5,0.125
28199,6,0.125
28204,0,0.1951219512195122
28204,1,0.24390243902439024
28204,2,0.1951219512195122
28204,3,0.12195121951219512
28204,4,0.04878048780487805
28204,5,0.0975609756097561
28204,6,0.0975609756097561
28207,2,1.0
28221,4,1.0
28226,1,1.0
28278,1,0.2
28278,3,0.2
28278,5,0.2
28278,6,0.4
28279,0,1.0
28281,4,1.0
28286,3,0.5
28286,4,0.5
28289,0,0.5
28289,1,0.1111111111111111
28289,3,0.1111111111111111
28289,4,0.05555555555555555
28289,5,0.05555555555555555
28289,6,0.16666666666666666
28299,0,0.5
28299,2,0.5
28309,2,0.5
28309,6,0.5
28312,5,1.0
28326,2,0.5
28326,3,0.5
28342,3,1.0
28371,0,1.0
28373,0,0.25
28373,1,0.25
28373,3,0.25
28373,5,0.25
28378,0,1.0
28384,0,1.0
28388,4,1.0
28390,6,1.0
28398,0,0.3333333333333333
28398,5,0.6666666666666666
28413,0,1.0
28427,0,0.25
28427,1,0.25
28427,4,0.5
28435,6,1.0
28437,0,0.3333333333333333
28437,1,0.6666666666666666
28441,5,1.0
28450,4,1.0
28454,2,1.0
28465,0,0.25
28465,1,0.125
28465,4,0.25
28465,5,0.375
28468,5,1.0
28527,1,1.0
28535,0,0.08333333333333333
28535,1,0.16666666666666666
28535,3,0.25
28535,4,0.08333333333333333
28535,5,0.3333333333333333
28535,6,0.08333333333333333
28547,0,1.0
28550,1,1.0
28552,2,0.5
28552,5,0.5
28553,0,0.3333333333333333
28553,5,0.3333333333333333
28553,6,0.3333333333333333
28560,0,1.0
28568,3,1.0
28577,2,0.3333333333333333
28577,4,0.3333333333333333
28577,5,0.3333333333333333
28595,0,1.0
28597,6,1.0
28601,0,0.2857142857142857
28601,1,0.14285714285714285
28601,2,0.14285714285714285
28601,4,0.14285714285714285
28601,5,0.2857142857142857
28632,1,1.0
28634,2,0.5
28634,5,0.5
28646,6,1.0
28647,0,0.16666666666666666
28647,1,0.3333333333333333
28647,2,0.16666666666666666
28647,3,0.16666666666666666
28647,5,0.16666666666666666
28682,0,1.0
28696,2,1.0
28699,0,0.2
28699,1,0.3
28699,2,0.1
28699,4,0.1
28699,5,0.1
28699,6,0.2
28721,2,1.0
28733,3,1.0
28745,0,0.5
28745,1,0.5
28769,0,0.25
28769,3,0.25
28769,4,0.25
28769,6,0.25
28785,0,0.25
28785,5,0.25
28785,6,0.5
28786,1,1.0
28797,1,1.0
28805,3,0.5
28805,5,0.5
28826,5,1.0
28833,2,1.0
28836,1,1.0
28842,0,0.25
28842,1,0.125
28842,2,0.041666666666666664
28842,3,0.20833333333333334
28842,4,0.041666666666666664
28842,5,0.16666666666666666
28842,6,0.16666666666666666
28849,0,0.26666666666666666
28849,1,0.13333333333333333
28849,2,0.13333333333333333
28849,5,0.06666666666666667
28849,6,0.4
28862,1,0.3333333333333333
28862,2,0.3333333333333333
28862,5,0.3333333333333333
28874,1,1.0
28900,6,1.0
28910,3,1.0
28911,6,1.0
28913,1,1.0
28915,1,1.0
28918,1,0.5
28918,5,0.5
28928,1,0.3333333333333333
28928,3,0.3333333333333333
28928,6,0.3333333333333333
28934,0,0.2222222222222222
28934,1,0.05555555555555555
28934,2,0.16666666666666666
28934,3,0.05555555555555555
28934,5,0.1111111111111111
28934,6,0.3888888888888889
28941,3,1.0
28956,0,0.5
28956,3,0.5
28968,4,1.0
28985,0,0.2903225806451613
28985,1,0.25806451612903225
28985,2,0.0967741935483871
28985,4,0.03225806451612903
28985,5,0.12903225806451613
28985,6,0.1935483870967742
28986,0,0.3333333333333333
28986,5,0.6666666666666666
28990,6,1.0
28993,0,0.5
28993,3,0.25
28993,5,0.25
29003,3,1.0
29004,2,1.0
29015,1,0.3333333333333333
29015,4,0.3333333333333333
29015,5,0.3333333333333333
29034,2,1.0
29045,2,1.0
29071,1,0.2727272727272727
29071,2,0.09090909090909091
29071,3,0.09090909090909091
29071,4,0.2727272727272727
29071,5,0.09090909090909091
29071,6,0.18181818181818182
29079,5,1.0
29095,0,0.3333333333333333
29095,2,0.3333333333333333
29095,4,0.3333333333333333
29112,6,1.0
29124,1,1.0
29126,0,0.25
29126,1,0.5
29126,2,0.25
29127,0,0.42857142857142855
29127,1,0.14285714285714285
29127,3,0.14285714285714285
29127,5,0.14285714285714285
29127,6,0.14285714285714285
29140,0,0.5
29140,4,0.25
29140,6,0.25
29142,1,1.0
29145,0,1.0
29158,0,0.3333333333333333
29158,2,0.3333333333333333
29158,3,0.3333333333333333
29161,5,1.0
29176,0,0.5
29176,1,0.5
29180,0,0.4
29180,1,0.2
29180,3,0.2
29180,6,0.2
29181,4,1.0
29223,0,0.14285714285714285
29223,1,0.42857142857142855
29223,4,0.14285714285714285
29223,5,0.2857142857142857
29255,4,1.0
29267,1,0.25
29267,4,0.5
29267,5,0.25
29270,0,0.5
29270,3,0.25
29270,6,0.25
29274,0,1.0
29277,1,1.0
29284,4,1.0
29285,0,0.07142857142857142
29285,2,0.14285714285714285
29285,3,0.35714285714285715
29285,5,0.42857142857142855
29287,5,0.5
29287,6,0.5
29294,5,1.0
29295,0,1.0
29298,0,0.5
29298,4,0.5
29307,0,0.3333333333333333
29307,5,0.3333333333333333
29307,6,0.3333333333333333
29311,0,0.3333333333333333
29311,6,0.6666666666666666
29328,0,0.5
29328,6,0.5
29334,6,1.0
29344,0,1.0
29345,6,1.0
29346,1,1.0
29370,0,0.3333333333333333
29370,1,0.3333333333333333
29370,3,0.3333333333333333
29373,0,1.0
29382,4,0.5
29382,5,0.5
29392,4,1.0
29406,1,1.0
29418,1,0.5
29418,2,0.3333333333333333
29418,6,0.16666666666666666
29429,5,1.0
29436,0,0.24
29436,1,0.28
29436,2,0.12
29436,3,0.12
29436,4,0.08
29436,5,0.04
29436,6,0.12
29447,0,0.22580645161290322
29447,1,0.16129032258064516
29447,2,0.16129032258064516
29447,3,0.12903225806451613
29447,4,0.12903225806451613
29447,5,0.06451612903225806
29447,6,0.12903225806451613
29471,0,0.3333333333333333
29471,1,0.3333333333333333
29471,3,0.3333333333333333
29472,0,0.25
29472,1,0.25
29472,3,0.5
29473,1,1.0
29487,0,0.20689655172413793
29487,1,0.27586206896551724
29487,2,0.20689655172413793
29487,3,0.10344827586206896
29487,4,0.034482758620689655
29487,5,0.06896551724137931
29487,6,0.10344827586206896
29503,0,0.15789473684210525
29503,1,0.21052631578947367
29503,2,0.05263157894736842
29503,3,0.10526315789473684
29503,4,0.15789473684210525
29503,5,0.21052631578947367
29503,6,0.10526315789473684
29509,0,0.07142857142857142
29509,1,0.14285714285714285
29509,2,0.14285714285714285
29509,4,0.14285714285714285
29509,5,0.42857142857142855
29509,6,0.07142857142857142
29513,2,0.5
29513,5,0.5
29529,2,1.0
29565,3,1.0
29577,5,0.5
29577,6,0.5
29589,1,0.3333333333333333
29589,2,0.3333333333333333
29589,5,0.3333333333333333
29594,0,0.3333333333333333
29594,5,0.3333333333333333
29594,6,0.3333333333333333
29602,3,1.0
29603,1,0.5
29603,2,0.5
29611,0,1.0
29615,0,0.2222222222222222
29615,1,0.2777777777777778
29615,2,0.16666666666666666
29615,3,0.1111111111111111
29615,5,0.05555555555555555
29615,6,0.16666666666666666
29622,6,1.0
29627,3,1.0
29628,2,1.0
29640,0,1.0
29646,0,0.3333333333333333
29646,3,0.16666666666666666
29646,6,0.5
29650,0,0.3333333333333333
29650,2,0.3333333333333333
29650,6,0.3333333333333333
29651,0,1.0
29657,6,1.0
29659,0,1.0
29662,2,0.3333333333333333
29662,4,0.3333333333333333
29662,6,0.3333333333333333
29669,0,0.5
29669,1,0.5
29672,0,1.0
29674,0,1.0
29675,0,0.6
29675,4,0.2
29675,5,0.2
29681,1,1.0
29686,2,1.0
29694,3,1.0
29698,3,1.0
29721,3,1.0
29734,1,1.0
29763,4,1.0
29775,2,1.0
29791,4,0.5
29791,5,0.5
29794,1,1.0
29801,0,1.0
29805,1,1.0
29820,0,0.3
29820,1,0.1
29820,2,0.2
29820,4,0.3
29820,5,0.1
29871,0,0.2
29871,1,0.2
29871,2,0.2
29871,3,0.4
29877,0,1.0
29878,6,1.0
29894,0,0.5
29894,2,0.5
29898,4,1.0
29908,0,1.0
29925,0,0.5
29925,1,0.5
29926,0,0.42857142857142855
29926,2,0.14285714285714285
29926,4,0.14285714285714285
29926,5,0.14285714285714285
29926,6,0.14285714285714285
29941,3,0.6666666666666666
29941,5,0.3333333333333333
29983,2,0.5
29983,6,0.5
29987,0,0.08333333333333333
29987,1,0.25
29987,2,0.25
29987,3,0.08333333333333333
29987,4,0.08333333333333333
29987,6,0.25
29990,4,1.0
29993,2,0.3333333333333333
29993,3,0.3333333333333333
29993,6,0.3333333333333333
30016,1,0.3333333333333333
30016,2,0.3333333333333333
30016,5,0.3333333333333333
30020,1,1.0
30021,0,0.5
30021,6,0.5
30057,3,1.0
30073,1,1.0
30120,0,0.36363636363636365
30120,1,0.09090909090909091
30120,3,0.45454545454545453
30120,6,0.09090909090909091
30122,5,1.0
30123,5,0.6666666666666666
30123,6,0.3333333333333333
30135,2,0.25
30135,6,0.75
30157,1,1.0
30160,1,1.0
30162,0,0.5
30162,3,0.25
30162,4,0.25
30169,0,0.2
30169,1,0.5
30169,4,0.1
30169,6,0.2
30194,0,1.0
30219,2,1.0
30233,0,0.06666666666666667
30233,1,0.4666666666666667
30233,2,0.13333333333333333
30233,3,0.2
30233,5,0.13333333333333333
30252,0,0.16666666666666666
30252,1,0.16666666666666666
30252,3,0.16666666666666666
30252,5,0.3333333333333333
30252,6,0.16666666666666666
30287,0,0.6666666666666666
30287,3,0.3333333333333333
30290,1,1.0
30292,1,0.5
30292,4,0.5
30295,6,1.0
30305,0,0.16666666666666666
30305,1,0.16666666666666666
30305,3,0.3333333333333333
30305,5,0.16666666666666666
30305,6,0.16666666666666666
30307,1,0.5
30307,3,0.5
30309,4,1.0
30323,3,1.0
30327,5,1.0
30336,1,1.0
30338,6,1.0
30353,0,0.5
30353,1,0.2
30353,2,0.1
30353,5,0.1
30353,6,0.1
30365,5,0.5
30365,6,0.5
30389,1,1.0
30391,0,0.2222222222222222
30391,1,0.25925925925925924
30391,2,0.05555555555555555
30391,3,0.07407407407407407
30391,4,0.07407407407407407
30391,5,0.14814814814814814
30391,6,0.16666666666666666
30406,0,0.4
30406,1,0.2
30406,2,0.2
30406,6,0.2
30415,1,0.5
30415,4,0.5
30425,1,1.0
30428,0,1.0
30442,1,0.5
30442,2,0.5
30450,0,0.2
30450,1,0.17142857142857143
30450,2,0.2
30450,3,0.08571428571428572
30450,4,0.2
30450,5,0.05714285714285714
30450,6,0.08571428571428572
30461,2,1.0
30463,4,1.0
30471,3,0.5
30471,5,0.5
30480,5,0.6666666666666666
30480,6,0.3333333333333333
30486,0,0.5
30486,6,0.5
30489,0,0.15555555555555556
30489,1,0.08888888888888889
30489,2,0.13333333333333333
30489,3,0.06666666666666667
30489,4,0.2222222222222222
30489,5,0.15555555555555556
30489,6,0.17777777777777778
30501,0,1.0
30505,6,1.0
30510,0,0.5
30510,1,0.5
30511,1,0.2
30511,3,0.4
30511,4,0.2
30511,5,0.2
30517,5,1.0
30535,5,1.0
30552,5,1.0
30559,3,1.0
30561,2,0.3333333333333333
30561,6,0.6666666666666666
30563,0,0.5
30563,5,0.5
30571,3,0.5
30571,4,0.5
30591,1,1.0
30592,3,0.5
30592,4,0.25
30592,5,0.25
30599,0,1.0
30606,5,1.0
30612,0,0.5
30612,1,0.5
30618,1,1.0
30620,4,1.0
30623,2,1.0
30630,0,0.5
30630,1,0.5
30633,2,1.0
30638,4,1.0
30639,2,0.3333333333333333
30639,4,0.6666666666666666
30659,2,0.5
30659,4,0.5
30663,1,1.0
30668,1,0.5
30668,6,0.5
30669,0,1.0
30695,1,1.0
30696,2,0.25
30696,4,0.5
30696,6,0.25
30700,3,1.0
30720,0,0.23809523809523808
30720,1,0.09523809523809523
30720,2,0.09523809523809523
30720,3,0.09523809523809523
30720,4,0.2857142857142857
30720,5,0.09523809523809523
30720,6,0.09523809523809523
30727,6,1.0
30731,0,1.0
30742,1,0.5
30742,5,0.5
30748,1,0.5
30748,3,0.5
30753,2,1.0
30763,5,1.0
30776,0,0.5
30776,5,0.5
30795,0,0.2857142857142857
30795,1,0.07142857142857142
30795,2,0.14285714285714285
30795,3,0.21428571428571427
30795,4,0.14285714285714285
30795,5,0.07142857142857142
30795,6,0.07142857142857142
30823,0,1.0
30824,1,1.0
30827,0,0.25
30827,1,0.25
30827,2,0.25
30827,3,0.25
30850,0,0.2
30850,1,0.4
30850,2,0.2
30850,4,0.2
30855,1,0.5
30855,2,0.25
30855,5,0.25
30861,5,1.0
30882,0,0.5
30882,3,0.5
30884,5,1.0
30887,0,1.0
30908,4,1.0
30949,0,0.2
30949,4,0.2
30949,5,0.6
30953,2,1.0
30960,0,0.2
30960,4,0.4
30960,5,0.2
30960,6,0.2
30962,0,0.5
30962,6,0.5
30967,5,0.5
30967,6,0.5
30982,0,1.0
30992,1,0.4
30992,4,0.2
30992,5,0.2
30992,6,0.2
31014,4,1.0
31015,1,1.0
31018,1,0.25
31018,2,0.375
31018,3,0.25
31018,6,0.125
31020,2,0.5
31020,5,0.5
31022,0,0.5
31022,6,0.5
31035,1,1.0
31040,2,0.25
31040,5,0.5
31040,6,0.25
31041,4,1.0
31060,4,1.0
31066,1,0.6
31066,6,0.4
31075,0,1.0
31076,0,0.3333333333333333
31076,3,0.3333333333333333
31076,6,0.3333333333333333
31081,0,0.3333333333333333
31081,2,0.3333333333333333
31081,4,0.3333333333333333
31087,5,1.0
31096,1,1.0
31100,6,1.0
31102,2,0.5
31102,4,0.5
31103,3,1.0
31107,1,1.0
31114,0,0.75
31114,4,0.25
31121,0,1.0
31127,0,1.0
31130,4,0.3333333333333333
31130,5,0.3333333333333333
31130,6,0.3333333333333333
31134,0,1.0
31152,5,0.5
31152,6,0.5
31173,1,1.0
31174,5,1.0
31215,0,0.5
31215,1,0.5
31222,0,0.5
31222,1,0.125
31222,3,0.25
31222,4,0.125
31225,1,0.125
31225,2,0.125
31225,4,0.25
31225,5,0.25
31225,6,0.25
31259,1,1.0
31263,0,0.3333333333333333
31263,1,0.16666666666666666
31263,3,0.3333333333333333
31263,6,0.16666666666666666
31268,1,0.25
31268,2,0.25
31268,5,0.5
31275,2,0.5
31275,6,0.5
31287,0,1.0
31288,3,1.0
31308,1,1.0
31334,3,1.0
31338,1,0.3333333333333333
31338,4,0.3333333333333333
31338,5,0.3333333333333333
31342,0,0.25
31342,3,0.5
31342,5,0.25
31343,0,0.3684210526315789
31343,1,0.15789473684210525
31343,2,0.05263157894736842
31343,4,0.10526315789473684
31343,5,0.05263157894736842
31343,6,0.2631578947368421
31355,1,0.3333333333333333
31355,5,0.3333333333333333
31355,6,0.3333333333333333
31371,1,0.4
31371,2,0.2
31371,3,0.2
31371,6,0.2
31372,1,1.0
31374,0,0.2857142857142857
31374,3,0.14285714285714285
31374,5,0.14285714285714285
31374,6,0.42857142857142855
31378,5,1.0
31384,0,1.0
31387,1,0.6
31387,3,0.2
31387,5,0.2
31391,6,1.0
31404,2,0.2
31404,4,0.2
31404,5,0.6
31406,3,0.5
31406,4,0.5
31414,0,0.0625
31414,1,0.125
31414,2,0.25
31414,3,0.3125
31414,5,0.25
31433,0,0.25
31433,1,0.25
31433,2,0.25
31433,6,0.25
31437,0,1.0
31459,0,0.3333333333333333
31459,1,0.6666666666666666
31467,1,1.0
31474,0,0.75
31474,6,0.25
31477,1,1.0
31481,0,0.14285714285714285
31481,4,0.14285714285714285
31481,5,0.14285714285714285
31481,6,0.5714285714285714
31487,4,0.5
31487,5,0.5
31504,1,0.25
31504,2,0.25
31504,4,0.25
31504,5,0.25
31506,0,0.12
31506,1,0.24
31506,2,0.08
31506,3,0.12
31506,5,0.16
31506,6,0.28
31513,3,0.5
31513,6,0.5
31515,1,1.0
31528,6,1.0
31553,0,0.3333333333333333
31553,1,0.4444444444444444
31553,2,0.1111111111111111
31553,5,0.1111111111111111
31557,1,1.0
31562,1,1.0
31564,0,1.0
31591,6,1.0
31605,0,0.3333333333333333
31605,2,0.3333333333333333
31605,3,0.16666666666666666
31605,6,0.16666666666666666
31608,1,0.3333333333333333
31608,4,0.3333333333333333
31608,5,0.3333333333333333
31610,0,0.2
31610,1,0.2
31610,3,0.2
31610,4,0.2
31610,6,0.2
31612,1,1.0
31615,1,0.25
31615,3,0.5
31615,4,0.25
31618,4,1.0
31634,6,1.0
31635,2,0.5
31635,6,0.5
31640,2,0.3333333333333333
31640,4,0.3333333333333333
31640,5,0.3333333333333333
31651,1,0.2972972972972973
31651,2,0.08108108108108109
31651,3,0.05405405405405406
31651,4,0.21621621621621623
31651,5,0.35135135135135137
31663,0,1.0
31670,0,0.25
31670,1,0.25
31670,2,0.25
31670,5,0.25
31671,0,1.0
31676,1,0.6666666666666666
31676,3,0.3333333333333333
31678,5,1.0
31683,0,0.25
31683,1,0.08333333333333333
31683,2,0.16666666666666666
31683,3,0.25
31683,5,0.08333333333333333
31683,6,0.16666666666666666
31701,5,1.0
31707,6,1.0
31717,0,0.2
31717,1,0.17777777777777778
31717,2,0.15555555555555556
31717,3,0.08888888888888889
31717,4,0.17777777777777778
31717,5,0.08888888888888889
31717,6,0.1111111111111111
31720,0,0.18181818181818182
31720,2,0.36363636363636365
31720,3,0.18181818181818182
31720,5,0.18181818181818182
31720,6,0.09090909090909091
31725,1,0.5
31725,4,0.5
31727,0,0.2857142857142857
31727,1,0.5714285714285714
31727,4,0.14285714285714285
31737,0,1.0
31759,1,0.2
31759,2,0.2
31759,4,0.3
31759,5,0.3
31770,2,1.0
31772,2,1.0
31803,1,1.0
31805,0,1.0
31808,0,0.15384615384615385
