product_id,days_since_prior_order,p_days_since_prior_order_reorder_rate
25931,6.0,0.045454545454545456
25931,7.0,0.045454545454545456
25931,10.0,0.045454545454545456
25931,14.0,0.09090909090909091
25931,17.0,0.045454545454545456
25931,20.0,0.045454545454545456
25931,21.0,0.09090909090909091
25931,23.0,0.045454545454545456
25931,24.0,0.045454545454545456
25931,30.0,0.2727272727272727
25934,30.0,1.0
25936,0.0,0.3333333333333333
25936,6.0,0.3333333333333333
25936,7.0,0.3333333333333333
25949,6.0,0.5
25949,27.0,0.5
25952,0.0,0.3333333333333333
25952,3.0,0.3333333333333333
25952,9.0,0.3333333333333333
25965,30.0,1.0
25968,15.0,1.0
25970,0.0,1.0
25980,0.0,1.0
25985,0.0,0.09090909090909091
25985,4.0,0.09090909090909091
25985,6.0,0.09090909090909091
25985,7.0,0.18181818181818182
25985,8.0,0.18181818181818182
25985,9.0,0.09090909090909091
25985,19.0,0.09090909090909091
25985,30.0,0.18181818181818182
25986,0.0,1.0
25997,0.0,0.5
25997,7.0,0.5
25999,7.0,1.0
26029,0.0,1.0
26032,1.0,0.3333333333333333
26032,5.0,0.3333333333333333
26032,9.0,0.3333333333333333
26040,30.0,1.0
26048,4.0,0.5
26048,30.0,0.5
26054,11.0,1.0
26088,0.0,0.3333333333333333
26088,14.0,0.3333333333333333
26088,15.0,0.3333333333333333
26094,3.0,0.5
26094,6.0,0.5
26126,30.0,1.0
26128,0.0,0.1111111111111111
26128,2.0,0.05555555555555555
26128,5.0,0.05555555555555555
26128,6.0,0.05555555555555555
26128,7.0,0.2777777777777778
26128,10.0,0.05555555555555555
26128,13.0,0.05555555555555555
26128,15.0,0.2222222222222222
26128,30.0,0.1111111111111111
26131,7.0,0.3333333333333333
26131,21.0,0.3333333333333333
26131,30.0,0.3333333333333333
26133,17.0,0.25
26133,20.0,0.25
26133,25.0,0.25
26133,30.0,0.25
26135,30.0,1.0
26142,0.0,1.0
26148,9.0,0.5
26148,15.0,0.5
26152,9.0,0.2
26152,10.0,0.2
26152,21.0,0.2
26152,26.0,0.2
26152,30.0,0.2
26165,11.0,0.16666666666666666
26165,14.0,0.16666666666666666
26165,15.0,0.16666666666666666
26165,22.0,0.16666666666666666
26165,30.0,0.3333333333333333
26172,0.0,0.125
26172,5.0,0.125
26172,6.0,0.125
26172,14.0,0.125
26172,28.0,0.125
26172,30.0,0.375
26177,5.0,0.5
26177,28.0,0.5
26187,7.0,1.0
26201,9.0,0.5
26201,10.0,0.5
26209,0.0,0.030303030303030304
26209,1.0,0.015151515151515152
26209,2.0,0.015151515151515152
26209,3.0,0.030303030303030304
26209,4.0,0.045454545454545456
26209,5.0,0.045454545454545456
26209,6.0,0.06060606060606061
26209,7.0,0.030303030303030304
26209,9.0,0.06060606060606061
26209,12.0,0.045454545454545456
26209,13.0,0.045454545454545456
26209,14.0,0.07575757575757576
26209,15.0,0.06060606060606061
26209,17.0,0.015151515151515152
26209,18.0,0.015151515151515152
26209,21.0,0.06060606060606061
26209,25.0,0.015151515151515152
26209,26.0,0.030303030303030304
26209,27.0,0.030303030303030304
26209,28.0,0.015151515151515152
26209,30.0,0.25757575757575757
26217,3.0,0.5
26217,5.0,0.5
26223,25.0,1.0
26242,0.0,0.25
26242,6.0,0.25
26242,28.0,0.25
26242,30.0,0.25
26246,0.0,0.25
26246,5.0,0.25
26246,7.0,0.25
26246,8.0,0.25
26282,23.0,1.0
26283,13.0,0.3333333333333333
26283,24.0,0.3333333333333333
26283,29.0,0.3333333333333333
26298,29.0,0.5
26298,30.0,0.5
26307,0.0,0.25
26307,4.0,0.25
26307,10.0,0.25
26307,21.0,0.25
26312,9.0,0.5
26312,20.0,0.5
26313,1.0,0.5
26313,12.0,0.5
26317,0.0,0.058823529411764705
26317,3.0,0.058823529411764705
26317,6.0,0.058823529411764705
26317,7.0,0.058823529411764705
26317,8.0,0.11764705882352941
26317,11.0,0.058823529411764705
26317,12.0,0.058823529411764705
26317,14.0,0.058823529411764705
26317,15.0,0.058823529411764705
26317,29.0,0.058823529411764705
26317,30.0,0.35294117647058826
26324,14.0,0.5
26324,21.0,0.5
26346,10.0,1.0
26347,9.0,1.0
26348,0.0,0.5
26348,1.0,0.5
26351,11.0,0.2857142857142857
26351,14.0,0.14285714285714285
26351,24.0,0.14285714285714285
26351,25.0,0.14285714285714285
26351,26.0,0.14285714285714285
26351,30.0,0.14285714285714285
26352,30.0,1.0
26360,8.0,1.0
26369,0.0,0.1111111111111111
26369,4.0,0.027777777777777776
26369,6.0,0.08333333333333333
26369,8.0,0.08333333333333333
26369,9.0,0.05555555555555555
26369,10.0,0.027777777777777776
26369,11.0,0.05555555555555555
26369,12.0,0.027777777777777776
26369,14.0,0.027777777777777776
26369,15.0,0.027777777777777776
26369,16.0,0.027777777777777776
26369,17.0,0.05555555555555555
26369,20.0,0.027777777777777776
26369,22.0,0.05555555555555555
26369,23.0,0.027777777777777776
26369,25.0,0.027777777777777776
26369,26.0,0.027777777777777776
26369,27.0,0.027777777777777776
26369,28.0,0.027777777777777776
26369,30.0,0.16666666666666666
26384,0.0,0.08695652173913043
26384,4.0,0.043478260869565216
26384,6.0,0.13043478260869565
26384,8.0,0.043478260869565216
26384,9.0,0.043478260869565216
26384,13.0,0.17391304347826086
26384,14.0,0.043478260869565216
26384,15.0,0.043478260869565216
26384,18.0,0.043478260869565216
26384,20.0,0.043478260869565216
26384,25.0,0.043478260869565216
26384,26.0,0.043478260869565216
26384,27.0,0.043478260869565216
26384,30.0,0.17391304347826086
26389,11.0,1.0
26404,10.0,1.0
26405,0.0,0.2
26405,5.0,0.2
26405,14.0,0.2
26405,29.0,0.2
26405,30.0,0.2
26412,30.0,1.0
26452,30.0,1.0
26453,3.0,1.0
26475,5.0,0.5
26475,22.0,0.5
26476,10.0,1.0
26477,21.0,0.3333333333333333
26477,26.0,0.3333333333333333
26477,30.0,0.3333333333333333
26491,6.0,1.0
26497,9.0,0.2
26497,17.0,0.2
26497,18.0,0.2
26497,22.0,0.2
26497,30.0,0.2
26505,30.0,1.0
26520,7.0,0.5
26520,20.0,0.5
26525,0.0,1.0
26576,0.0,1.0
26604,0.0,0.10526315789473684
26604,1.0,0.05263157894736842
26604,2.0,0.02631578947368421
26604,5.0,0.07894736842105263
26604,6.0,0.05263157894736842
26604,7.0,0.02631578947368421
26604,8.0,0.05263157894736842
26604,9.0,0.02631578947368421
26604,10.0,0.05263157894736842
26604,11.0,0.05263157894736842
26604,14.0,0.05263157894736842
26604,15.0,0.07894736842105263
26604,17.0,0.02631578947368421
26604,18.0,0.02631578947368421
26604,19.0,0.02631578947368421
26604,21.0,0.02631578947368421
26604,22.0,0.05263157894736842
26604,25.0,0.02631578947368421
26604,30.0,0.15789473684210525
26606,13.0,1.0
26620,0.0,0.05
26620,4.0,0.05
26620,5.0,0.05
26620,6.0,0.05
26620,7.0,0.05
26620,8.0,0.15
26620,9.0,0.1
26620,10.0,0.1
26620,11.0,0.05
26620,12.0,0.05
26620,13.0,0.05
26620,14.0,0.05
26620,23.0,0.05
26620,27.0,0.05
26620,28.0,0.05
26620,30.0,0.05
26629,0.0,1.0
26632,8.0,1.0
26638,1.0,1.0
26648,10.0,0.25
26648,16.0,0.25
26648,21.0,0.25
26648,30.0,0.25
26669,6.0,1.0
26680,4.0,1.0
26683,7.0,0.3333333333333333
26683,9.0,0.16666666666666666
26683,27.0,0.16666666666666666
26683,28.0,0.16666666666666666
26683,30.0,0.16666666666666666
26700,0.0,0.16666666666666666
26700,8.0,0.16666666666666666
26700,29.0,0.16666666666666666
26700,30.0,0.5
26701,30.0,1.0
26706,0.0,1.0
26709,30.0,1.0
26717,30.0,1.0
26721,6.0,1.0
26738,13.0,0.5
26738,20.0,0.5
26751,5.0,0.5
26751,6.0,0.25
26751,28.0,0.25
26756,0.0,1.0
26767,3.0,0.14285714285714285
26767,6.0,0.14285714285714285
26767,8.0,0.14285714285714285
26767,16.0,0.14285714285714285
26767,27.0,0.14285714285714285
26767,30.0,0.2857142857142857
26768,14.0,1.0
26771,1.0,0.16666666666666666
26771,4.0,0.16666666666666666
26771,8.0,0.3333333333333333
26771,18.0,0.16666666666666666
26771,22.0,0.16666666666666666
26773,8.0,0.5
26773,30.0,0.5
26790,0.0,0.6666666666666666
26790,16.0,0.3333333333333333
26800,7.0,0.25
26800,21.0,0.25
26800,24.0,0.25
26800,30.0,0.25
26848,30.0,1.0
26856,4.0,0.2
26856,5.0,0.2
26856,20.0,0.2
26856,30.0,0.4
26857,30.0,1.0
26882,9.0,0.6666666666666666
26882,30.0,0.3333333333333333
26883,9.0,1.0
26894,12.0,0.2
26894,13.0,0.2
26894,14.0,0.2
26894,15.0,0.2
26894,26.0,0.2
26897,30.0,1.0
26910,7.0,0.5
26910,26.0,0.5
26914,0.0,0.5
26914,17.0,0.25
26914,30.0,0.25
26932,6.0,1.0
26940,0.0,0.3333333333333333
26940,12.0,0.6666666666666666
26941,11.0,1.0
26959,0.0,1.0
26965,7.0,0.6666666666666666
26965,13.0,0.3333333333333333
26981,0.0,0.5
26981,11.0,0.5
27011,12.0,1.0
27012,3.0,0.25
27012,15.0,0.25
27012,20.0,0.25
27012,29.0,0.25
27024,22.0,1.0
27040,15.0,1.0
27044,8.0,1.0
27086,0.0,0.11538461538461539
27086,1.0,0.019230769230769232
27086,2.0,0.019230769230769232
27086,4.0,0.019230769230769232
27086,5.0,0.057692307692307696
27086,6.0,0.09615384615384616
27086,7.0,0.11538461538461539
27086,8.0,0.09615384615384616
27086,9.0,0.057692307692307696
27086,10.0,0.019230769230769232
27086,11.0,0.019230769230769232
27086,12.0,0.019230769230769232
27086,13.0,0.057692307692307696
27086,14.0,0.038461538461538464
27086,18.0,0.019230769230769232
27086,20.0,0.019230769230769232
27086,21.0,0.019230769230769232
27086,27.0,0.019230769230769232
27086,28.0,0.057692307692307696
27086,30.0,0.11538461538461539
27093,1.0,1.0
27104,0.0,0.12
27104,3.0,0.04
27104,4.0,0.04
27104,5.0,0.08
27104,6.0,0.04
27104,7.0,0.04
27104,8.0,0.04
27104,10.0,0.08
27104,13.0,0.04
27104,14.0,0.08
27104,21.0,0.04
27104,26.0,0.04
27104,28.0,0.08
27104,30.0,0.24
27105,5.0,0.1
27105,6.0,0.2
27105,7.0,0.3
27105,9.0,0.1
27105,10.0,0.1
27105,14.0,0.1
27105,22.0,0.1
27122,5.0,0.8
27122,9.0,0.2
27135,20.0,1.0
27138,5.0,0.3333333333333333
27138,6.0,0.3333333333333333
27138,8.0,0.3333333333333333
27142,9.0,0.5
27142,14.0,0.5
27147,26.0,1.0
27156,0.0,0.0967741935483871
27156,3.0,0.03225806451612903
27156,4.0,0.06451612903225806
27156,5.0,0.06451612903225806
27156,6.0,0.03225806451612903
27156,7.0,0.16129032258064516
27156,8.0,0.03225806451612903
27156,10.0,0.03225806451612903
27156,11.0,0.03225806451612903
27156,12.0,0.03225806451612903
27156,13.0,0.03225806451612903
27156,14.0,0.06451612903225806
27156,27.0,0.03225806451612903
27156,29.0,0.03225806451612903
27156,30.0,0.25806451612903225
27171,13.0,1.0
27196,20.0,1.0
27199,2.0,1.0
27219,1.0,1.0
27229,22.0,0.5
27229,26.0,0.5
27231,30.0,1.0
27233,30.0,1.0
27241,10.0,1.0
27243,6.0,0.5
27243,30.0,0.5
27247,6.0,1.0
27259,0.0,1.0
27275,5.0,0.5
27275,6.0,0.5
27288,7.0,0.3333333333333333
27288,9.0,0.3333333333333333
27288,30.0,0.3333333333333333
27299,4.0,1.0
27304,4.0,0.5
27304,9.0,0.5
27307,2.0,0.1
27307,3.0,0.1
27307,6.0,0.2
27307,7.0,0.1
27307,10.0,0.1
27307,12.0,0.1
27307,13.0,0.1
27307,14.0,0.1
27307,30.0,0.1
27313,30.0,1.0
27323,1.0,0.14285714285714285
27323,3.0,0.14285714285714285
27323,6.0,0.14285714285714285
27323,8.0,0.14285714285714285
27323,30.0,0.42857142857142855
27325,0.0,0.08695652173913043
27325,1.0,0.21739130434782608
27325,2.0,0.043478260869565216
27325,3.0,0.13043478260869565
27325,4.0,0.043478260869565216
27325,5.0,0.08695652173913043
27325,7.0,0.043478260869565216
27325,8.0,0.08695652173913043
27325,9.0,0.043478260869565216
27325,15.0,0.043478260869565216
27325,17.0,0.043478260869565216
27325,27.0,0.043478260869565216
27325,30.0,0.08695652173913043
27336,0.0,0.3333333333333333
27336,14.0,0.3333333333333333
27336,20.0,0.3333333333333333
27344,0.0,0.16
27344,1.0,0.08
27344,2.0,0.08
27344,4.0,0.04
27344,6.0,0.04
27344,7.0,0.04
27344,10.0,0.04
27344,11.0,0.04
27344,12.0,0.04
27344,13.0,0.04
27344,15.0,0.04
27344,19.0,0.08
27344,22.0,0.04
27344,26.0,0.04
27344,28.0,0.12
27344,30.0,0.08
27356,0.0,0.1111111111111111
27356,5.0,0.1111111111111111
27356,6.0,0.1111111111111111
27356,7.0,0.2222222222222222
27356,9.0,0.1111111111111111
27356,11.0,0.1111111111111111
27356,13.0,0.1111111111111111
27356,16.0,0.1111111111111111
27360,12.0,1.0
27373,6.0,0.5
27373,7.0,0.5
27377,3.0,0.5
27377,8.0,0.5
27395,5.0,0.3333333333333333
27395,7.0,0.3333333333333333
27395,8.0,0.3333333333333333
27413,13.0,1.0
27423,11.0,0.3333333333333333
27423,21.0,0.3333333333333333
27423,30.0,0.3333333333333333
27435,6.0,0.3
27435,7.0,0.2
27435,8.0,0.3
27435,9.0,0.1
27435,13.0,0.1
27451,7.0,0.5
27451,30.0,0.5
27454,0.0,1.0
27471,5.0,0.3333333333333333
27471,8.0,0.3333333333333333
27471,22.0,0.3333333333333333
27509,0.0,0.08333333333333333
27509,7.0,0.08333333333333333
27509,9.0,0.08333333333333333
27509,13.0,0.08333333333333333
27509,17.0,0.08333333333333333
27509,20.0,0.08333333333333333
27509,27.0,0.08333333333333333
27509,28.0,0.16666666666666666
27509,30.0,0.25
27510,14.0,1.0
27521,0.0,0.17142857142857143
27521,5.0,0.02857142857142857
27521,6.0,0.05714285714285714
27521,7.0,0.05714285714285714
27521,9.0,0.02857142857142857
27521,10.0,0.08571428571428572
27521,13.0,0.05714285714285714
27521,16.0,0.02857142857142857
27521,17.0,0.02857142857142857
27521,18.0,0.05714285714285714
27521,21.0,0.02857142857142857
27521,22.0,0.05714285714285714
27521,26.0,0.02857142857142857
27521,28.0,0.02857142857142857
27521,30.0,0.2571428571428571
27531,7.0,0.25
27531,22.0,0.25
27531,29.0,0.25
27531,30.0,0.25
27541,0.0,1.0
27544,13.0,1.0
27546,0.0,1.0
27548,7.0,0.5
27548,30.0,0.5
27555,7.0,0.1
27555,8.0,0.2
27555,10.0,0.1
27555,12.0,0.1
27555,15.0,0.1
27555,20.0,0.1
27555,21.0,0.1
27555,30.0,0.2
27582,0.0,0.03333333333333333
27582,1.0,0.06666666666666667
27582,2.0,0.23333333333333334
27582,3.0,0.16666666666666666
27582,4.0,0.16666666666666666
27582,5.0,0.16666666666666666
27582,6.0,0.06666666666666667
27582,7.0,0.1
27596,30.0,1.0
27612,8.0,0.25
27612,12.0,0.25
27612,16.0,0.25
27612,17.0,0.25
27625,14.0,1.0
27629,4.0,0.3333333333333333
27629,6.0,0.3333333333333333
27629,27.0,0.3333333333333333
27649,16.0,1.0
27658,10.0,1.0
27663,0.0,1.0
27676,6.0,0.2
27676,14.0,0.4
27676,22.0,0.2
27676,30.0,0.2
27687,5.0,1.0
27690,0.0,0.2
27690,7.0,0.2
27690,9.0,0.2
27690,30.0,0.4
27694,6.0,1.0
27695,0.0,0.16666666666666666
27695,4.0,0.08333333333333333
27695,9.0,0.08333333333333333
27695,12.0,0.08333333333333333
27695,13.0,0.08333333333333333
27695,14.0,0.08333333333333333
27695,15.0,0.16666666666666666
27695,20.0,0.08333333333333333
27695,26.0,0.08333333333333333
27695,30.0,0.08333333333333333
27705,0.0,1.0
27726,10.0,1.0
27729,1.0,0.3333333333333333
27729,4.0,0.3333333333333333
27729,30.0,0.3333333333333333
27730,2.0,0.5
27730,5.0,0.5
27735,7.0,1.0
27737,8.0,0.5
27737,18.0,0.5
27742,8.0,1.0
27750,0.0,0.09090909090909091
27750,2.0,0.09090909090909091
27750,5.0,0.18181818181818182
27750,11.0,0.2727272727272727
27750,16.0,0.09090909090909091
27750,30.0,0.2727272727272727
27757,10.0,1.0
27778,30.0,1.0
27790,7.0,0.3333333333333333
27790,8.0,0.3333333333333333
27790,10.0,0.3333333333333333
27796,0.0,0.14285714285714285
27796,6.0,0.14285714285714285
27796,9.0,0.14285714285714285
27796,10.0,0.14285714285714285
27796,17.0,0.14285714285714285
27796,21.0,0.14285714285714285
27796,26.0,0.14285714285714285
27801,7.0,1.0
27828,8.0,1.0
27829,0.0,1.0
27839,0.0,0.07142857142857142
27839,3.0,0.14285714285714285
27839,4.0,0.07142857142857142
27839,6.0,0.14285714285714285
27839,7.0,0.07142857142857142
27839,10.0,0.07142857142857142
27839,12.0,0.07142857142857142
27839,14.0,0.14285714285714285
27839,15.0,0.07142857142857142
27839,17.0,0.07142857142857142
27839,21.0,0.07142857142857142
27845,0.0,0.08771929824561403
27845,1.0,0.017543859649122806
27845,2.0,0.07017543859649122
27845,3.0,0.12280701754385964
27845,4.0,0.07017543859649122
27845,5.0,0.12280701754385964
27845,6.0,0.03508771929824561
27845,7.0,0.017543859649122806
27845,8.0,0.017543859649122806
27845,11.0,0.017543859649122806
27845,12.0,0.03508771929824561
27845,13.0,0.05263157894736842
27845,14.0,0.017543859649122806
27845,16.0,0.017543859649122806
27845,20.0,0.017543859649122806
27845,21.0,0.07017543859649122
27845,22.0,0.017543859649122806
27845,25.0,0.017543859649122806
27845,26.0,0.017543859649122806
27845,29.0,0.017543859649122806
27845,30.0,0.14035087719298245
27862,4.0,1.0
27864,5.0,1.0
27865,14.0,1.0
27872,2.0,0.5
27872,3.0,0.5
27881,1.0,0.14285714285714285
27881,7.0,0.5714285714285714
27881,10.0,0.2857142857142857
27903,30.0,1.0
27924,0.0,1.0
27939,0.0,1.0
27941,0.0,1.0
27945,16.0,1.0
27958,5.0,0.3333333333333333
27958,16.0,0.3333333333333333
27958,29.0,0.3333333333333333
27959,7.0,0.16666666666666666
27959,12.0,0.16666666666666666
27959,14.0,0.16666666666666666
27959,30.0,0.5
27966,0.0,0.13333333333333333
27966,1.0,0.022222222222222223
27966,2.0,0.08888888888888889
27966,4.0,0.06666666666666667
27966,5.0,0.044444444444444446
27966,6.0,0.044444444444444446
27966,7.0,0.06666666666666667
27966,8.0,0.044444444444444446
27966,9.0,0.044444444444444446
27966,12.0,0.044444444444444446
27966,13.0,0.022222222222222223
27966,15.0,0.044444444444444446
27966,17.0,0.044444444444444446
27966,20.0,0.044444444444444446
27966,22.0,0.044444444444444446
27966,24.0,0.022222222222222223
27966,25.0,0.022222222222222223
27966,30.0,0.15555555555555556
27973,0.0,0.25
27973,6.0,0.25
27973,30.0,0.5
27979,14.0,0.25
27979,18.0,0.25
27979,20.0,0.25
27979,21.0,0.25
27988,0.0,0.16666666666666666
27988,1.0,0.16666666666666666
27988,4.0,0.16666666666666666
27988,5.0,0.16666666666666666
27988,22.0,0.16666666666666666
27988,29.0,0.16666666666666666
27992,0.0,0.5
27992,15.0,0.5
28004,0.0,1.0
28031,0.0,0.5
28031,30.0,0.5
28046,9.0,1.0
28058,0.0,0.043478260869565216
28058,2.0,0.043478260869565216
28058,4.0,0.043478260869565216
28058,5.0,0.043478260869565216
28058,6.0,0.17391304347826086
28058,7.0,0.043478260869565216
28058,10.0,0.043478260869565216
28058,11.0,0.13043478260869565
28058,13.0,0.043478260869565216
28058,14.0,0.13043478260869565
28058,20.0,0.043478260869565216
28058,24.0,0.043478260869565216
28058,25.0,0.043478260869565216
28058,26.0,0.08695652173913043
28058,28.0,0.043478260869565216
28065,0.0,1.0
28066,9.0,1.0
28092,0.0,0.09090909090909091
28092,6.0,0.09090909090909091
28092,7.0,0.7272727272727273
28092,16.0,0.09090909090909091
28110,30.0,1.0
28123,8.0,0.5
28123,27.0,0.5
28134,30.0,1.0
28137,12.0,0.25
28137,14.0,0.25
28137,23.0,0.25
28137,28.0,0.25
28154,2.0,1.0
28155,2.0,1.0
28156,0.0,0.125
28156,1.0,0.125
28156,7.0,0.25
28156,22.0,0.125
28156,28.0,0.125
28156,30.0,0.25
28198,14.0,0.3333333333333333
28198,19.0,0.3333333333333333
28198,20.0,0.3333333333333333
28199,0.0,0.08333333333333333
28199,3.0,0.08333333333333333
28199,5.0,0.041666666666666664
28199,6.0,0.125
28199,7.0,0.125
28199,9.0,0.125
28199,10.0,0.16666666666666666
28199,11.0,0.041666666666666664
28199,12.0,0.08333333333333333
28199,26.0,0.041666666666666664
28199,30.0,0.08333333333333333
28204,0.0,0.0975609756097561
28204,3.0,0.04878048780487805
28204,4.0,0.024390243902439025
28204,6.0,0.07317073170731707
28204,7.0,0.17073170731707318
28204,8.0,0.04878048780487805
28204,9.0,0.04878048780487805
28204,11.0,0.024390243902439025
28204,12.0,0.024390243902439025
28204,13.0,0.024390243902439025
28204,14.0,0.04878048780487805
28204,15.0,0.024390243902439025
28204,17.0,0.024390243902439025
28204,18.0,0.024390243902439025
28204,21.0,0.07317073170731707
28204,22.0,0.024390243902439025
28204,29.0,0.024390243902439025
28204,30.0,0.17073170731707318
28207,0.0,1.0
28221,6.0,1.0
28226,30.0,1.0
28278,4.0,0.2
28278,6.0,0.4
28278,10.0,0.2
28278,23.0,0.2
28279,22.0,1.0
28281,10.0,1.0
28286,0.0,0.5
28286,20.0,0.5
28289,0.0,0.05555555555555555
28289,4.0,0.05555555555555555
28289,6.0,0.05555555555555555
28289,7.0,0.16666666666666666
28289,8.0,0.05555555555555555
28289,9.0,0.05555555555555555
28289,10.0,0.05555555555555555
28289,11.0,0.05555555555555555
28289,14.0,0.16666666666666666
28289,15.0,0.05555555555555555
28289,22.0,0.05555555555555555
28289,26.0,0.05555555555555555
28289,30.0,0.1111111111111111
28299,3.0,0.5
28299,9.0,0.5
28309,10.0,0.5
28309,11.0,0.5
28312,7.0,1.0
28326,8.0,0.5
28326,30.0,0.5
28342,26.0,1.0
28371,7.0,0.5
28371,8.0,0.5
28373,12.0,0.25
28373,18.0,0.25
28373,21.0,0.25
28373,29.0,0.25
28378,30.0,1.0
28384,30.0,1.0
28388,20.0,1.0
28390,30.0,1.0
28398,0.0,0.3333333333333333
28398,9.0,0.3333333333333333
28398,30.0,0.3333333333333333
28413,7.0,1.0
28427,5.0,0.25
28427,17.0,0.25
28427,30.0,0.5
28435,0.0,1.0
28437,23.0,0.3333333333333333
28437,30.0,0.6666666666666666
28441,7.0,0.6666666666666666
28441,12.0,0.3333333333333333
28450,9.0,1.0
28454,19.0,1.0
28465,0.0,0.25
28465,2.0,0.125
28465,5.0,0.125
28465,7.0,0.125
28465,20.0,0.125
28465,30.0,0.25
28468,7.0,1.0
28527,30.0,1.0
28535,0.0,0.08333333333333333
28535,5.0,0.08333333333333333
28535,9.0,0.08333333333333333
28535,11.0,0.08333333333333333
28535,12.0,0.08333333333333333
28535,14.0,0.08333333333333333
28535,19.0,0.08333333333333333
28535,23.0,0.08333333333333333
28535,30.0,0.3333333333333333
28547,13.0,1.0
28550,30.0,1.0
28552,0.0,0.5
28552,3.0,0.5
28553,7.0,0.3333333333333333
28553,15.0,0.3333333333333333
28553,30.0,0.3333333333333333
28560,0.0,1.0
28568,1.0,1.0
28577,3.0,0.3333333333333333
28577,8.0,0.3333333333333333
28577,10.0,0.3333333333333333
28595,11.0,1.0
28597,3.0,0.5
28597,12.0,0.5
28601,0.0,0.2857142857142857
28601,6.0,0.14285714285714285
28601,7.0,0.14285714285714285
28601,11.0,0.14285714285714285
28601,30.0,0.2857142857142857
28632,6.0,1.0
28634,6.0,0.5
28634,17.0,0.5
28646,8.0,1.0
28647,0.0,0.3333333333333333
28647,2.0,0.16666666666666666
28647,5.0,0.3333333333333333
28647,6.0,0.16666666666666666
28682,4.0,0.5
28682,15.0,0.5
28696,20.0,1.0
28699,0.0,0.1
28699,5.0,0.1
28699,9.0,0.1
28699,20.0,0.2
28699,22.0,0.2
28699,23.0,0.1
28699,30.0,0.2
28721,30.0,1.0
28733,30.0,1.0
28745,9.0,0.5
28745,10.0,0.5
28769,0.0,0.25
28769,7.0,0.25
28769,12.0,0.25
28769,15.0,0.25
28785,1.0,0.25
28785,6.0,0.25
28785,30.0,0.5
28786,6.0,1.0
28797,30.0,1.0
28805,6.0,0.5
28805,8.0,0.5
28826,30.0,1.0
28833,15.0,1.0
28836,5.0,1.0
28842,0.0,0.041666666666666664
28842,4.0,0.08333333333333333
28842,5.0,0.041666666666666664
28842,7.0,0.041666666666666664
28842,12.0,0.041666666666666664
28842,14.0,0.041666666666666664
28842,17.0,0.041666666666666664
28842,20.0,0.041666666666666664
28842,22.0,0.041666666666666664
28842,23.0,0.08333333333333333
28842,24.0,0.041666666666666664
28842,26.0,0.041666666666666664
28842,27.0,0.08333333333333333
28842,30.0,0.3333333333333333
28849,5.0,0.13333333333333333
28849,6.0,0.13333333333333333
28849,7.0,0.2
28849,8.0,0.13333333333333333
28849,11.0,0.06666666666666667
28849,13.0,0.06666666666666667
28849,14.0,0.06666666666666667
28849,15.0,0.06666666666666667
28849,22.0,0.06666666666666667
28849,30.0,0.06666666666666667
28862,0.0,0.3333333333333333
28862,10.0,0.3333333333333333
28862,11.0,0.3333333333333333
28874,3.0,1.0
28900,6.0,1.0
28910,30.0,1.0
28911,0.0,1.0
28913,9.0,1.0
28915,28.0,1.0
28918,7.0,0.5
28918,27.0,0.5
28928,8.0,0.3333333333333333
28928,12.0,0.3333333333333333
28928,13.0,0.3333333333333333
28934,0.0,0.05555555555555555
28934,5.0,0.05555555555555555
28934,7.0,0.2777777777777778
28934,13.0,0.05555555555555555
28934,15.0,0.2222222222222222
28934,16.0,0.05555555555555555
28934,17.0,0.05555555555555555
28934,18.0,0.05555555555555555
28934,30.0,0.16666666666666666
28941,3.0,1.0
28956,0.0,0.5
28956,3.0,0.5
28968,4.0,1.0
28985,0.0,0.12903225806451613
28985,6.0,0.03225806451612903
28985,7.0,0.06451612903225806
28985,8.0,0.06451612903225806
28985,10.0,0.03225806451612903
28985,11.0,0.06451612903225806
28985,13.0,0.06451612903225806
28985,15.0,0.03225806451612903
28985,20.0,0.03225806451612903
28985,21.0,0.03225806451612903
28985,22.0,0.03225806451612903
28985,24.0,0.03225806451612903
28985,27.0,0.03225806451612903
28985,30.0,0.3548387096774194
28986,9.0,0.3333333333333333
28986,12.0,0.3333333333333333
28986,30.0,0.3333333333333333
28990,12.0,1.0
28993,0.0,0.25
28993,22.0,0.25
28993,26.0,0.25
28993,30.0,0.25
29003,7.0,1.0
29004,3.0,1.0
29015,4.0,0.3333333333333333
29015,6.0,0.3333333333333333
29015,7.0,0.3333333333333333
29034,9.0,1.0
29045,15.0,1.0
29071,0.0,0.09090909090909091
29071,4.0,0.09090909090909091
29071,6.0,0.09090909090909091
29071,7.0,0.18181818181818182
29071,9.0,0.18181818181818182
29071,10.0,0.09090909090909091
29071,11.0,0.09090909090909091
29071,15.0,0.09090909090909091
29071,17.0,0.09090909090909091
29079,7.0,1.0
29095,2.0,0.3333333333333333
29095,9.0,0.3333333333333333
29095,13.0,0.3333333333333333
29112,5.0,1.0
29124,14.0,1.0
29126,0.0,0.125
29126,4.0,0.125
29126,5.0,0.125
29126,6.0,0.125
29126,7.0,0.125
29126,8.0,0.375
29127,4.0,0.14285714285714285
29127,5.0,0.14285714285714285
29127,7.0,0.2857142857142857
29127,9.0,0.14285714285714285
29127,18.0,0.14285714285714285
29127,22.0,0.14285714285714285
29140,2.0,0.25
29140,7.0,0.25
29140,10.0,0.25
29140,14.0,0.25
29142,15.0,1.0
