product_id,product_reorder_rate,avg_pos_incart,p_reduced_feat_1,p_reduced_feat_2,p_reduced_feat_3,department_id
25217,0.0,8.0,0.0,0.0,0.0,50
25227,0.0,13.0,0.0,0.0,0.0,120
25232,0.3333333333333333,9.333333333333334,0.0,0.0,0.0,121
25240,0.0,3.0,0.0,0.0,0.0,17
25246,0.6666666666666666,10.0,0.0,0.0,0.0,4
25272,0.5,9.5,0.0,0.0,0.0,24
25273,0.25,6.25,0.0,0.0,0.0,105
25283,0.0,8.0,0.0,0.0,0.0,131
25305,0.0,12.0,0.0,0.0,0.0,26
25307,0.6666666666666666,9.333333333333334,0.0,0.0,0.0,38
25309,0.0,9.0,0.0,0.0,0.0,112
25329,0.0,2.0,0.0,0.0,0.0,38
25339,0.0,5.0,0.0,0.0,0.0,111
25340,0.3333333333333333,14.0,0.0,0.0,0.0,24
25346,0.5,4.25,0.0,0.0,0.0,3
25367,0.5,17.0,0.0,0.0,0.0,72
25379,0.0,2.0,0.0,0.0,0.0,36
25396,0.0,1.0,0.0,0.0,0.0,48
25397,0.0,4.0,0.0,0.0,0.0,37
25400,0.5,5.5,0.0,0.0,0.0,46
25407,0.0,3.0,0.0,0.0,0.0,13
25421,0.5,7.0,0.0,0.0,0.0,64
25422,0.6666666666666666,14.333333333333334,1.0,0.0,0.0,121
25435,0.5,3.0,0.0,0.0,0.0,115
25464,0.6,5.0,0.0,0.0,0.0,54
25466,0.4,12.8,0.0,0.0,0.0,115
25472,0.0,7.0,0.0,0.0,0.0,120
25489,0.5,24.5,0.0,0.0,0.0,63
25513,0.6363636363636364,5.363636363636363,0.0,0.0,0.0,23
25518,0.3333333333333333,11.666666666666666,1.0,0.0,0.0,94
25523,0.0,14.0,0.0,0.0,0.0,69
25527,0.8333333333333334,3.6666666666666665,0.0,0.0,0.0,120
25535,0.0,9.0,0.0,0.0,0.0,88
25544,0.4,9.8,0.5582158240887148,0.8296957838490907,0.0,81
25579,0.5,18.0,0.0,0.0,0.0,15
25584,0.0,14.0,0.0,0.0,0.0,128
25588,0.16666666666666666,7.833333333333333,0.0,0.0,0.0,24
25593,0.0,7.0,0.0,1.0,0.0,120
25613,0.0,4.0,0.0,0.0,0.0,23
25623,0.3333333333333333,3.0,0.0,0.0,0.0,67
25627,0.8,5.8,0.0,0.0,0.0,2
25640,0.5,23.5,0.0,0.0,0.0,24
25653,0.8,5.8,0.0,0.0,0.0,120
25659,0.6206896551724138,5.068965517241379,0.0,0.0,0.0,91
25666,0.8461538461538461,4.384615384615385,0.0,0.0,0.0,72
25670,0.6666666666666666,6.333333333333333,0.0,0.0,0.0,31
25706,0.0,1.5,0.0,0.0,0.0,53
25713,0.0,7.0,0.0,0.0,0.0,38
25718,0.0,6.0,0.0,0.0,0.0,26
25740,0.5,1.0,0.0,0.0,0.0,78
25753,0.0,10.333333333333334,0.0,0.0,0.0,52
25767,0.0,50.0,0.0,0.0,0.0,121
25783,0.0,3.0,0.0,0.0,0.0,64
25811,0.0,9.0,0.0,0.0,0.0,90
25814,0.5,12.5,0.0,0.0,0.0,43
25821,0.0,14.0,0.0,0.0,0.0,88
25824,0.5714285714285714,11.857142857142858,1.0,0.0,0.0,107
25826,0.6666666666666666,13.666666666666666,0.0,0.0,0.0,120
25839,0.5,7.5,1.0,0.0,0.0,121
25843,0.0,3.5,0.0,0.0,0.0,107
25852,0.0,1.0,1.0,0.0,0.0,1
25869,0.75,5.75,0.0,0.0,0.0,98
25877,0.0,5.0,0.0,1.0,0.0,104
25878,0.5,3.5,1.0,0.0,0.0,51
25879,0.0,15.0,0.0,0.0,0.0,84
25886,0.0,18.666666666666668,1.0,0.0,0.0,63
25890,0.4583333333333333,7.875,0.0,0.0,0.0,49
25919,0.0,6.0,0.0,0.0,0.0,21
25931,0.6818181818181818,9.681818181818182,0.0,0.0,0.0,123
25934,0.0,8.0,0.0,0.0,0.0,27
25936,0.3333333333333333,7.666666666666667,0.0,0.0,0.0,121
25949,0.5,7.0,0.0,0.0,0.0,120
25952,0.0,5.333333333333333,0.0,0.0,0.0,107
25965,0.0,7.0,0.0,0.0,0.0,1
25968,0.0,4.0,0.0,0.0,0.0,15
25970,0.0,16.0,0.0,0.0,0.0,21
25980,0.0,3.0,0.0,0.0,0.0,130
25985,0.6363636363636364,8.363636363636363,1.0,0.0,0.0,106
25986,0.0,25.0,0.0,0.0,0.0,31
25997,0.5,5.5,1.0,0.0,0.0,70
25999,0.0,10.0,0.0,0.0,0.0,4
26029,0.0,7.0,0.0,0.0,0.0,79
26032,0.3333333333333333,4.666666666666667,0.0,0.0,0.0,21
26040,0.0,5.0,1.0,0.0,0.0,96
26048,0.5,8.5,1.0,0.0,0.0,61
26054,0.0,6.0,0.0,0.0,0.0,75
26088,0.6666666666666666,5.666666666666667,0.0,0.0,0.0,23
26094,0.5,10.5,0.0,0.0,0.0,121
26126,0.0,16.0,0.0,0.0,0.0,25
26128,0.7777777777777778,3.5555555555555554,0.0,0.0,0.0,116
26131,0.6666666666666666,7.333333333333333,0.0,0.0,0.0,120
26133,0.5,12.0,0.0,0.0,0.0,4
26135,0.0,7.0,0.0,0.0,0.0,84
26142,0.0,3.0,0.0,0.0,0.0,2
26148,0.5,9.0,0.0,0.0,0.0,117
26152,0.4,6.8,0.0,0.0,0.0,17
26165,0.6666666666666666,3.1666666666666665,0.0,0.0,0.0,115
26172,0.25,14.625,0.0,0.0,0.0,108
26177,0.0,31.0,0.0,0.0,0.0,121
26187,0.0,12.0,0.0,0.0,0.0,42
26201,0.5,7.5,0.0,0.0,0.0,129
26209,0.5,7.7727272727272725,0.0,1.0,0.0,24
26217,0.5,4.0,0.0,0.0,0.0,83
26223,0.0,19.0,0.0,0.0,0.0,3
26242,0.25,15.5,0.0,0.0,0.0,63
26246,0.5,17.0,0.0,0.0,0.0,37
26282,0.0,2.0,1.0,0.0,0.0,125
26283,0.3333333333333333,9.0,1.0,0.0,0.0,83
26298,0.0,5.5,1.0,0.0,0.0,79
26307,0.25,6.0,0.0,0.0,0.0,19
26312,0.5,8.0,0.0,0.0,0.0,123
26313,0.0,6.5,0.0,0.0,0.0,63
26317,0.7647058823529411,4.705882352941177,0.0,0.0,0.0,98
26324,0.5,5.0,0.0,0.0,0.0,122
26346,0.0,1.0,0.0,0.0,0.0,84
26347,0.0,16.0,0.0,0.0,0.0,69
26348,0.0,3.0,0.0,0.0,0.0,50
26351,0.7142857142857143,4.714285714285714,0.0,0.0,0.0,107
26352,0.0,16.0,0.0,0.0,0.0,1
26360,0.0,16.0,0.0,0.0,0.0,120
26369,0.6388888888888888,8.583333333333334,0.0,0.0,0.0,83
26384,0.782608695652174,4.434782608695652,0.0,0.0,0.0,86
26389,0.0,4.0,0.0,0.0,0.0,87
26404,0.0,2.0,0.0,0.0,0.0,127
26405,0.4,5.0,0.0,0.0,0.0,54
26412,0.0,2.0,0.0,0.0,0.0,49
26452,0.0,1.0,0.0,0.0,0.0,42
26453,0.0,4.0,0.0,0.0,0.0,14
26475,0.5,10.5,0.0,0.0,0.0,109
26476,0.0,4.0,0.0,0.0,0.0,89
26477,0.6666666666666666,3.3333333333333335,0.0,0.0,0.0,83
26491,0.0,5.0,0.0,0.0,0.0,45
26497,0.2,8.6,0.0,0.0,0.0,83
26505,0.0,9.0,0.0,0.0,0.0,117
26520,0.5,5.5,0.0,0.0,0.0,21
26525,0.0,6.0,0.0,0.0,0.0,127
26576,0.0,1.0,0.0,0.0,0.0,107
26604,0.39473684210526316,9.31578947368421,0.0,0.0,0.0,24
26606,0.0,3.0,0.0,0.0,0.0,20
26620,0.7,5.55,1.0,0.0,0.0,115
26629,0.0,18.0,0.0,0.0,0.0,3
26632,0.0,13.0,0.0,0.0,0.0,100
26638,0.0,13.0,1.0,0.0,0.0,69
26648,0.5,11.0,0.0,0.0,0.0,24
26669,0.0,12.0,0.0,0.0,0.0,78
26680,0.0,2.0,0.0,0.0,0.0,70
26683,0.6666666666666666,8.333333333333334,1.0,0.0,0.0,91
26700,0.8333333333333334,6.666666666666667,0.0,0.0,0.0,12
26701,0.0,10.0,0.0,0.0,0.0,94
26706,0.0,8.0,1.0,0.0,0.0,38
26709,0.0,6.0,0.0,0.0,0.0,79
26717,0.0,14.0,0.0,0.0,0.0,74
26721,0.0,9.0,0.0,0.0,0.0,22
26738,0.5,9.0,0.0,0.0,0.0,26
26751,0.0,8.0,0.0,0.0,0.0,9
26756,0.0,9.0,0.0,0.0,0.0,6
26767,0.8571428571428571,6.142857142857143,0.0,0.0,0.0,17
26768,0.0,23.0,0.0,0.0,0.0,117
26771,0.8333333333333334,3.0,0.0,0.0,0.0,26
26773,0.5,8.0,0.0,0.0,0.0,98
26790,0.0,9.0,0.0,0.0,0.0,99
26800,0.25,14.0,0.0,0.0,0.0,123
26848,0.0,8.0,0.0,0.0,0.0,21
26856,0.2,5.0,1.0,0.0,0.0,112
26857,0.5,6.0,0.0,0.0,0.0,54
26882,0.0,6.333333333333333,0.0,0.0,0.0,83
26883,0.0,8.0,0.0,0.0,0.0,89
26894,0.8,6.2,0.0,0.0,0.0,84
26897,0.0,37.0,0.0,0.0,0.0,51
26910,0.5,7.5,0.0,0.0,0.0,98
26914,0.75,6.5,1.0,0.0,0.0,38
26932,0.0,2.0,0.0,0.0,0.0,17
26940,0.0,10.333333333333334,1.0,0.0,0.0,83
26941,0.0,20.0,0.0,0.0,0.0,2
26959,0.0,7.0,0.0,0.0,0.0,91
26965,0.6666666666666666,16.333333333333332,0.0,0.0,0.0,93
26981,0.5,9.5,0.0,0.0,0.0,107
27011,0.0,10.0,0.0,0.0,0.0,69
27012,0.0,10.25,0.0,0.0,0.0,123
27024,0.0,14.0,0.0,0.0,0.0,115
27040,0.0,5.0,1.0,0.0,0.0,9
27044,0.0,10.0,0.0,0.0,0.0,88
27086,0.6346153846153846,5.173076923076923,0.0,0.0,0.0,53
27093,0.0,6.0,1.0,0.0,0.0,69
27104,0.48,9.36,0.0,0.0,0.0,83
27105,0.9,5.9,0.0,0.0,0.0,131
27122,0.8,5.0,0.0,1.0,0.0,21
27135,0.0,18.0,0.0,0.0,0.0,90
27138,0.6666666666666666,21.333333333333332,0.0,0.0,0.0,4
27142,0.0,13.0,0.0,0.0,0.0,91
27147,0.0,25.0,0.0,0.0,0.0,107
27156,0.41935483870967744,7.838709677419355,0.0,0.0,0.0,59
27171,0.0,5.0,1.0,0.0,0.0,17
27196,0.0,6.0,0.0,0.0,0.0,108
27199,0.0,5.0,0.0,0.0,0.0,37
27219,0.0,8.0,0.0,0.0,0.0,69
27229,0.0,8.5,0.0,0.0,0.0,66
27231,0.0,1.0,0.0,0.0,0.0,17
27233,0.0,15.0,0.0,0.0,0.0,38
27241,0.0,2.0,0.0,0.0,0.0,36
27243,0.0,11.0,0.0,0.0,0.0,17
27247,0.0,4.0,0.0,0.0,0.0,91
27259,0.0,1.0,1.0,0.0,0.0,11
27275,0.5,11.5,0.0,1.0,0.0,115
27288,0.0,4.333333333333333,0.0,0.0,0.0,105
27299,0.0,25.0,0.0,0.0,0.0,14
27304,0.5,7.0,0.0,0.0,0.0,4
27307,0.8,3.8,0.0,0.0,0.0,86
27313,0.0,13.0,0.0,0.0,0.0,21
27323,0.2857142857142857,7.714285714285714,0.0,0.0,0.0,108
27325,0.782608695652174,4.478260869565218,0.0,0.0,0.0,115
27336,0.0,15.0,0.0,0.0,0.0,123
27344,0.44,6.4,0.0,0.0,0.0,96
27356,0.7777777777777778,6.555555555555555,0.0,0.0,0.0,67
27360,0.0,8.0,0.0,0.0,0.0,49
27373,0.5,11.0,0.0,0.0,0.0,38
27377,0.5,7.0,0.0,0.0,0.0,41
27395,0.6666666666666666,4.0,0.0,0.0,0.0,120
27413,0.0,7.0,0.0,0.0,0.0,31
27423,0.3333333333333333,10.666666666666666,0.0,0.0,0.0,4
27435,0.9,2.3,0.0,0.0,0.0,128
27451,0.0,7.0,0.0,0.0,0.0,17
27454,0.0,12.0,0.0,0.0,0.0,78
27471,0.6666666666666666,8.666666666666666,0.0,0.0,0.0,107
27509,0.8333333333333334,4.25,0.0,0.0,0.0,129
27510,0.0,16.0,0.0,0.0,0.0,52
27521,0.6,6.371428571428571,1.0,0.0,0.0,83
27531,0.5,4.75,0.0,0.0,0.0,53
27541,0.0,3.0,0.0,0.0,0.0,120
27544,0.0,4.0,0.0,0.0,0.0,25
27546,0.0,5.0,0.0,0.0,0.0,70
27548,0.5,8.5,0.0,0.0,0.0,21
27555,0.7,7.7,0.0,0.0,0.0,107
27582,0.9666666666666667,4.933333333333334,0.0,0.0,0.0,45
27596,0.5,10.0,0.0,0.0,0.0,67
27612,0.75,11.75,0.0,0.0,0.0,3
27625,0.0,16.0,0.0,0.0,0.0,24
27629,0.3333333333333333,4.0,0.0,0.0,0.0,54
27649,0.0,12.0,0.0,0.0,0.0,96
27658,0.0,14.0,0.0,0.0,0.0,96
27663,0.0,1.0,0.0,0.0,0.0,121
27676,0.0,4.8,0.0,0.0,0.0,59
27687,0.0,24.0,0.0,0.0,0.0,38
27690,0.6,12.0,0.0,0.0,0.0,50
27694,0.0,14.0,0.0,0.0,0.0,94
27695,0.5833333333333334,8.916666666666666,0.0,0.0,0.0,106
27705,0.0,3.0,0.0,0.0,0.0,120
27726,0.0,11.0,0.0,0.0,0.0,77
27729,0.3333333333333333,12.0,0.0,0.0,0.0,31
27730,0.5,6.0,0.0,0.0,0.0,91
27735,0.0,4.0,0.0,0.0,0.0,17
27737,0.0,17.0,0.0,0.0,0.0,38
27742,0.0,25.0,0.0,0.0,0.0,96
27750,0.6363636363636364,7.363636363636363,0.0,0.0,0.0,112
27757,0.0,2.0,0.0,0.0,0.0,96
27778,0.0,7.0,0.0,0.0,0.0,94
27790,0.3333333333333333,2.6666666666666665,0.0,0.0,0.0,108
27796,0.14285714285714285,7.0,0.0,0.0,0.0,72
27801,0.0,11.0,0.0,0.0,0.0,108
27828,0.0,7.0,0.0,0.0,0.0,38
27829,0.0,11.0,0.0,0.0,0.0,4
27839,0.7142857142857143,4.428571428571429,1.0,0.0,0.0,45
27845,0.6666666666666666,4.12280701754386,0.0,0.0,0.0,84
27862,0.0,7.0,0.0,0.0,0.0,87
27864,0.0,17.0,0.0,0.0,0.0,93
27865,0.0,30.0,0.0,0.0,0.0,98
27872,0.5,4.5,0.0,0.0,0.0,94
27881,0.7142857142857143,8.0,0.0,0.0,0.0,110
27903,0.0,11.0,0.0,0.0,0.0,54
27924,0.0,14.0,0.0,0.0,0.0,99
27939,0.0,5.0,0.0,0.0,0.0,120
27941,0.0,4.0,1.0,0.0,0.0,74
27945,0.0,5.0,0.0,0.0,0.0,21
27958,0.3333333333333333,4.0,0.0,0.0,0.0,35
27959,0.6666666666666666,6.833333333333333,0.0,0.0,0.0,77
27966,0.4222222222222222,7.666666666666667,0.0,0.0,0.0,123
27973,0.75,8.5,0.0,0.0,0.0,120
27979,0.75,7.5,0.0,0.0,0.0,77
27988,0.8333333333333334,3.6666666666666665,0.0,0.0,0.0,78
27992,0.5,4.5,0.0,0.0,0.0,54
28004,0.0,25.0,0.0,0.0,0.0,115
28031,0.0,9.0,1.0,0.0,0.0,111
28046,0.0,12.0,0.0,0.0,0.0,122
28058,0.8260869565217391,5.130434782608695,0.0,0.0,0.0,112
28065,0.0,11.0,0.0,0.0,0.0,129
28066,0.0,2.0,0.0,0.0,0.0,26
28092,0.8181818181818182,2.272727272727273,0.0,0.0,0.0,120
28110,0.0,9.0,0.0,0.0,0.0,121
28123,0.0,8.5,0.0,0.0,0.0,116
28134,0.5,8.5,0.0,0.0,0.0,41
28137,0.75,1.25,0.0,0.0,0.0,129
28154,0.0,13.0,0.0,0.0,0.0,120
28155,0.0,8.0,0.0,0.0,0.0,27
28156,0.5,15.375,0.0,0.0,0.0,120
28198,0.6666666666666666,1.0,0.0,0.0,0.0,45
28199,0.5833333333333334,5.041666666666667,1.0,0.0,0.0,123
28204,0.43902439024390244,6.853658536585366,0.0,0.0,0.0,24
28207,0.0,17.0,0.0,0.0,0.0,29
28221,0.0,36.0,0.0,0.0,0.0,93
28226,0.0,12.0,0.0,0.0,0.0,52
28278,0.6,5.2,0.0,0.0,0.0,131
28279,0.0,2.0,0.0,0.0,0.0,20
28281,0.0,22.0,1.0,0.0,0.0,37
28286,0.5,4.5,0.0,0.0,0.0,3
28289,0.5,10.722222222222221,0.0,0.0,0.0,123
28299,0.5,3.5,0.0,0.0,0.0,21
28309,0.5,16.5,0.0,0.0,0.0,79
28312,0.0,6.0,0.0,0.0,0.0,94
28326,0.0,6.5,1.0,0.0,0.0,37
28342,0.0,18.0,0.0,0.0,0.0,115
28371,0.5,5.0,0.0,0.0,0.0,61
28373,0.25,5.0,1.0,0.0,0.0,13
28378,0.0,7.0,0.0,0.0,0.0,92
28384,0.0,20.0,0.0,0.0,0.0,116
28388,0.0,15.0,0.0,0.0,0.0,61
28390,0.0,3.0,1.0,0.0,0.0,3
28398,0.6666666666666666,7.666666666666667,0.0,0.0,0.0,31
28413,0.0,5.0,0.0,0.0,0.0,83
28427,0.5,10.75,0.0,0.0,0.0,84
28435,0.0,6.0,0.0,0.0,0.0,47
28437,0.3333333333333333,7.0,0.0,0.0,0.0,122
28441,0.6666666666666666,11.666666666666666,0.0,0.0,0.0,42
28450,0.0,4.0,0.0,0.0,0.0,20
28454,0.0,2.0,0.0,0.0,0.0,121
28465,0.25,8.625,0.0,0.0,0.0,120
28468,0.0,8.0,0.0,0.0,0.0,14
28527,0.0,15.0,0.0,0.0,0.0,72
28535,0.6666666666666666,12.833333333333334,0.0,0.0,0.0,51
28547,0.0,10.0,0.0,0.0,0.0,5
28550,0.0,2.0,0.0,0.0,0.0,130
28552,0.5,1.5,0.0,0.0,0.0,47
28553,0.3333333333333333,13.0,0.0,0.0,0.0,116
28560,0.0,5.0,0.0,0.0,0.0,96
28568,0.0,3.0,0.0,0.0,0.0,76
28577,0.3333333333333333,21.0,0.0,0.0,0.0,31
28595,0.0,4.0,0.0,0.0,0.0,47
28597,0.0,10.5,1.0,0.0,0.0,78
28601,0.5714285714285714,8.857142857142858,0.0,0.0,0.0,83
28632,0.0,38.0,0.0,0.0,0.0,123
28634,0.0,12.5,0.0,0.0,0.0,96
28646,0.0,17.0,0.0,0.0,0.0,114
28647,0.6666666666666666,6.0,0.0,0.0,0.0,107
28682,0.0,20.5,0.0,0.0,0.0,37
28696,0.0,6.0,0.0,0.0,0.0,5
28699,0.9,4.8,0.0,0.0,0.0,112
28721,0.0,17.0,1.0,0.0,0.0,19
28733,0.0,5.0,0.0,0.0,0.0,129
28745,0.5,4.5,1.0,0.0,0.0,96
28769,0.25,8.75,0.0,0.0,0.0,106
28785,0.25,15.75,0.0,0.0,0.0,72
28786,0.0,12.0,0.0,0.0,0.0,59
28797,0.0,6.0,0.0,0.0,0.0,116
28805,0.0,5.5,0.0,0.0,0.0,17
28826,0.0,7.0,0.0,0.0,0.0,97
28833,0.0,11.0,0.0,0.0,0.0,111
28836,0.0,7.0,0.0,0.0,0.0,31
28842,0.4583333333333333,8.0,0.0,0.0,0.0,16
28849,0.5333333333333333,11.733333333333333,0.0,0.0,0.0,59
28862,0.6666666666666666,9.333333333333334,0.0,0.0,0.0,38
28874,0.0,5.0,0.0,0.0,0.0,1
28900,0.0,11.0,0.0,0.0,0.0,106
28910,0.0,3.0,0.0,0.0,0.0,3
28911,0.0,4.0,0.0,0.0,0.0,130
28913,0.0,7.0,0.0,0.0,0.0,98
28915,0.0,48.0,0.0,0.0,0.0,131
28918,0.0,4.0,0.0,0.0,0.0,117
28928,0.0,14.0,0.0,0.0,0.0,96
28934,0.8333333333333334,3.611111111111111,0.0,0.0,0.0,116
28941,0.0,4.0,0.0,0.0,0.0,17
28956,0.0,3.5,0.0,0.0,0.0,111
28968,0.0,19.0,0.0,0.0,0.0,106
28985,0.5483870967741935,4.419354838709677,0.0,0.0,0.0,83
28986,0.0,11.666666666666666,0.0,0.0,0.0,106
28990,0.0,10.0,0.0,0.0,0.0,16
28993,0.25,10.5,0.0,0.0,0.0,83
29003,0.0,30.0,0.0,0.0,0.0,129
29004,0.0,2.0,0.0,0.0,0.0,26
29015,0.6666666666666666,3.3333333333333335,0.0,0.0,0.0,121
29034,0.0,7.0,0.0,0.0,0.0,54
29045,0.0,5.0,0.0,0.0,0.0,31
29071,0.9090909090909091,8.181818181818182,0.0,0.0,0.0,79
29079,0.0,5.0,0.0,0.0,0.0,104
29095,0.3333333333333333,9.0,0.0,0.0,0.0,108
29112,0.0,4.0,1.0,0.0,0.0,59
29124,0.0,4.0,0.0,0.0,0.0,78
29126,0.875,1.375,0.0,0.0,0.0,108
29127,0.2857142857142857,7.0,0.0,0.0,0.0,91
29140,0.75,6.75,0.0,0.0,0.0,77
29142,0.0,12.0,0.0,0.0,0.0,52
29145,0.0,8.0,0.0,0.0,0.0,94
29158,0.3333333333333333,7.333333333333333,0.0,0.0,0.0,5
29161,0.0,15.0,0.0,0.0,0.0,127
29176,0.5,11.0,0.0,0.0,0.0,86
29180,0.6,7.4,0.0,0.0,0.0,1
29181,0.0,3.0,0.0,0.0,0.0,132
29223,0.7142857142857143,7.714285714285714,0.0,0.0,0.0,24
29255,0.0,22.0,0.0,0.0,0.0,64
29267,0.75,10.25,0.0,0.0,0.0,61
29270,0.5,7.25,1.0,0.0,0.0,31
29274,0.0,5.0,0.0,0.0,0.0,123
29277,0.0,40.0,0.0,0.0,0.0,9
29284,0.0,34.0,0.0,0.0,0.0,90
29285,0.9285714285714286,6.214285714285714,0.0,0.0,0.0,50
29287,0.0,8.0,0.0,0.0,0.0,12
29294,0.0,21.0,0.0,0.0,0.0,13
29295,0.0,1.0,0.0,0.0,0.0,108
29298,0.0,9.5,1.0,0.0,0.0,88
29307,0.0,6.333333333333333,0.0,0.0,0.0,123
29311,0.0,10.0,1.0,0.0,0.0,63
29328,0.0,7.0,0.0,0.0,0.0,123
29334,0.0,7.0,0.0,0.0,0.0,83
29344,0.0,10.0,0.0,0.0,0.0,37
29345,0.0,8.0,0.0,0.0,0.0,54
29346,0.0,5.0,0.0,0.0,0.0,106
29370,0.3333333333333333,4.666666666666667,0.0,0.0,0.0,23
29373,0.6666666666666666,4.0,0.0,0.0,0.0,120
29382,0.5,11.5,0.0,0.0,0.0,19
29392,0.0,17.0,0.0,0.0,0.0,21
29406,0.0,10.0,0.0,0.0,0.0,93
29418,0.8333333333333334,7.333333333333333,0.0,0.0,0.0,20
29429,0.0,5.0,0.0,0.0,0.0,121
29436,0.96,1.84,0.0,0.0,0.0,41
29447,0.9032258064516129,2.3548387096774195,0.0,0.0,0.0,84
29471,0.6666666666666666,9.666666666666666,0.0,0.0,0.0,129
29472,0.75,4.75,0.0,0.0,0.0,98
29473,0.0,45.0,0.0,1.0,0.0,63
29487,0.5517241379310345,6.793103448275862,0.0,0.0,0.0,83
29503,0.8947368421052632,3.526315789473684,0.0,0.0,0.0,77
29509,0.9285714285714286,6.0,0.0,0.0,0.0,124
29513,0.5,18.0,0.0,0.0,0.0,107
29529,0.0,25.0,0.0,0.0,0.0,77
29565,0.0,3.0,0.0,0.0,0.0,94
29577,0.5,12.5,0.0,0.0,0.0,21
29589,0.6666666666666666,6.666666666666667,1.0,0.0,0.0,37
29594,0.6666666666666666,10.333333333333334,0.0,0.0,0.0,120
29602,0.0,7.0,0.0,0.0,0.0,40
29603,0.5,2.0,0.0,0.0,0.0,31
29611,0.0,2.0,0.0,0.0,0.0,45
29615,0.8888888888888888,2.7222222222222223,0.0,0.0,0.0,112
29622,0.0,2.0,0.0,0.0,0.0,131
29627,0.0,3.0,0.0,0.0,0.0,31
29628,0.0,6.0,0.0,0.0,0.0,54
29640,0.5,4.0,0.0,0.0,0.0,94
29646,0.8333333333333334,7.333333333333333,0.0,1.0,0.0,48
29650,0.0,4.333333333333333,0.0,0.0,0.0,122
29651,0.0,3.0,0.0,0.0,0.0,66
29657,0.0,10.0,1.0,0.0,0.0,99
29659,0.0,7.0,0.0,0.0,0.0,6
29662,0.3333333333333333,19.666666666666668,0.0,0.0,0.0,83
29669,0.0,17.5,0.0,0.0,0.0,63
29672,0.0,6.0,0.0,0.0,0.0,120
29674,0.0,8.0,0.0,0.0,0.0,31
29675,0.6,5.4,0.0,0.0,0.0,83
29681,0.0,14.0,0.0,0.0,0.0,116
29686,0.0,4.0,0.0,0.0,0.0,48
29694,0.0,5.0,0.0,0.0,0.0,19
29698,0.0,8.0,0.0,0.0,0.0,107
29721,0.0,9.0,1.0,0.0,0.0,69
29734,0.0,5.0,0.0,0.0,0.0,17
29763,0.0,11.0,1.0,0.0,0.0,120
29775,0.0,31.0,1.0,0.0,0.0,44
29791,0.0,5.0,0.0,0.0,0.0,5
29794,0.0,2.0,0.0,0.0,0.0,26
29801,0.0,22.0,0.0,0.0,0.0,54
29805,0.0,4.0,0.0,0.0,0.0,88
29820,0.8,8.3,0.0,0.0,0.0,93
29871,0.4,7.0,0.0,0.0,0.0,96
29877,0.0,8.0,0.0,0.0,0.0,107
29878,0.0,4.0,0.0,0.0,0.0,46
29894,0.5,7.5,0.0,0.0,0.0,17
29898,0.0,13.0,0.0,0.0,0.0,131
29908,0.0,10.0,0.0,0.0,0.0,130
29925,0.5,17.0,0.0,0.0,0.0,112
29926,0.42857142857142855,13.285714285714286,1.0,0.0,0.0,117
29941,0.3333333333333333,7.666666666666667,0.0,0.0,0.0,24
29983,0.5,33.5,0.0,0.0,0.0,112
29987,0.4166666666666667,13.583333333333334,0.0,0.0,0.0,21
29990,0.0,7.0,0.0,0.0,0.0,131
29993,0.6666666666666666,1.6666666666666667,0.0,0.0,0.0,84
30016,0.6666666666666666,5.333333333333333,1.0,0.0,0.0,34
30020,0.0,5.0,0.0,0.0,0.0,78
30021,0.0,11.0,0.0,0.0,0.0,19
30057,0.0,3.0,0.0,0.0,0.0,131
30073,0.0,1.0,0.5582158240887148,0.8296957838490907,0.0,74
30120,0.9090909090909091,7.2727272727272725,0.0,0.0,0.0,38
30122,0.0,1.0,0.0,0.0,0.0,42
30123,0.6666666666666666,20.0,0.0,0.0,0.0,89
30135,0.75,24.75,0.0,0.0,0.0,38
30157,0.0,15.0,0.0,0.0,0.0,130
30160,0.0,2.0,1.0,0.0,0.0,98
30162,0.25,7.0,0.0,0.0,0.0,38
30169,0.4,5.4,1.0,0.0,0.0,120
30194,0.0,5.0,0.0,0.0,0.0,123
30219,0.5,1.0,0.0,0.0,0.0,120
30233,0.6666666666666666,4.066666666666666,0.0,0.0,0.0,86
30252,0.6666666666666666,7.333333333333333,0.0,0.0,0.0,112
30287,0.6666666666666666,4.0,0.0,0.0,0.0,89
30290,0.0,4.0,0.0,0.0,0.0,54
30292,0.0,3.5,0.0,0.0,0.0,77
30295,0.0,9.0,0.0,0.0,0.0,59
30305,0.3333333333333333,12.666666666666666,0.0,0.0,0.0,83
30307,0.5,4.5,0.0,0.0,0.0,26
30309,0.0,9.0,0.0,0.0,0.0,45
30323,0.0,9.0,0.0,0.0,0.0,130
30327,0.0,12.0,0.0,0.0,0.0,103
30336,0.0,14.0,0.0,0.0,0.0,38
30338,0.0,10.0,0.0,0.0,0.0,45
30353,0.8,4.1,0.0,0.0,0.0,115
30365,0.5,10.5,0.0,0.0,0.0,18
30389,0.0,16.0,0.0,0.0,0.0,99
30391,0.6111111111111112,8.185185185185185,0.0,0.0,0.0,83
30406,0.4,9.4,0.0,0.0,0.0,83
30415,0.5,1.5,0.0,0.0,0.0,45
30425,0.5,8.0,0.0,0.0,0.0,3
30428,0.0,14.0,0.0,0.0,0.0,78
30442,0.5,5.0,0.0,0.0,0.0,120
30450,0.5428571428571428,5.371428571428571,0.0,0.0,0.0,88
30461,0.0,11.0,0.0,0.0,0.0,107
